SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2025-03-06
AXISBANK, EQ,2025-03-06
BAJFINANCE, EQ,2025-03-06
BHARTIARTL, EQ,2025-03-06
BPCL, EQ,2025-03-06
CIPLA, EQ,2025-03-06
COALINDIA, EQ,2025-03-06
DIVISLAB, EQ,2025-03-06
DRREDDY, EQ,2025-03-06
HCLTECH, EQ,2025-03-06
HDFCBANK, EQ,2025-03-06
HINDALCO, EQ,2025-03-06
ICICIBANK, EQ,2025-03-06
INFY, EQ,2025-03-06
JSWSTEEL, EQ,2025-03-06
KOTAKBANK, EQ,2025-03-06
LT, EQ,2025-03-06
MARUTI, EQ,2025-03-06
NTPC, EQ,2025-03-06
POWERGRID, EQ,2025-03-06
RELIANCE, EQ,2025-03-06
SBIN, EQ,2025-03-06
SUNPHARMA, EQ,2025-03-06
TATAMOTORS, EQ,2025-03-06
TATASTEEL, EQ,2025-03-06
TCS, EQ,2025-03-06
TECHM, EQ,2025-03-06
TITAN, EQ,2025-03-06
ULTRACEMCO, EQ,2025-03-06
WIPRO, EQ,2025-03-06
