SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2024-09-02
AXISBANK, EQ,2024-09-02
BAJFINANCE, EQ,2024-09-02
BHARTIARTL, EQ,2024-09-02
BPCL, EQ,2024-09-02
CIPLA, EQ,2024-09-02
COALINDIA, EQ,2024-09-02
DIVISLAB, EQ,2024-09-02
DRREDDY, EQ,2024-09-02
HCLTECH, EQ,2024-09-02
HDFCBANK, EQ,2024-09-02
HINDALCO, EQ,2024-09-02
ICICIBANK, EQ,2024-09-02
INFY, EQ,2024-09-02
JSWSTEEL, EQ,2024-09-02
KOTAKBANK, EQ,2024-09-02
LT, EQ,2024-09-02
MARUTI, EQ,2024-09-02
NTPC, EQ,2024-09-02
POWERGRID, EQ,2024-09-02
RELIANCE, EQ,2024-09-02
SBIN, EQ,2024-09-02
SUNPHARMA, EQ,2024-09-02
TATAMOTORS, EQ,2024-09-02
TATASTEEL, EQ,2024-09-02
TCS, EQ,2024-09-02
TECHM, EQ,2024-09-02
TITAN, EQ,2024-09-02
ULTRACEMCO, EQ,2024-09-02
WIPRO, EQ,2024-09-02
