SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2022-05-13
AXISBANK, EQ,2022-05-13
BAJFINANCE, EQ,2022-05-13
BHARTIARTL, EQ,2022-05-13
BPCL, EQ,2022-05-13
CIPLA, EQ,2022-05-13
COALINDIA, EQ,2022-05-13
DIVISLAB, EQ,2022-05-13
DRREDDY, EQ,2022-05-13
HCLTECH, EQ,2022-05-13
HDFCBANK, EQ,2022-05-13
HINDALCO, EQ,2022-05-13
ICICIBANK, EQ,2022-05-13
INFY, EQ,2022-05-13
JSWSTEEL, EQ,2022-05-13
KOTAKBANK, EQ,2022-05-13
LT, EQ,2022-05-13
MARUTI, EQ,2022-05-13
NTPC, EQ,2022-05-13
POWERGRID, EQ,2022-05-13
RELIANCE, EQ,2022-05-13
SBIN, EQ,2022-05-13
SUNPHARMA, EQ,2022-05-13
TATAMOTORS, EQ,2022-05-13
TATASTEEL, EQ,2022-05-13
TCS, EQ,2022-05-13
TECHM, EQ,2022-05-13
TITAN, EQ,2022-05-13
ULTRACEMCO, EQ,2022-05-13
WIPRO, EQ,2022-05-13
