SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2025-07-17
AXISBANK, EQ,2025-07-17
BAJFINANCE, EQ,2025-07-17
BHARTIARTL, EQ,2025-07-17
BPCL, EQ,2025-07-17
CIPLA, EQ,2025-07-17
COALINDIA, EQ,2025-07-17
DIVISLAB, EQ,2025-07-17
DRREDDY, EQ,2025-07-17
HCLTECH, EQ,2025-07-17
HDFCBANK, EQ,2025-07-17
HINDALCO, EQ,2025-07-17
ICICIBANK, EQ,2025-07-17
INFY, EQ,2025-07-17
JSWSTEEL, EQ,2025-07-17
KOTAKBANK, EQ,2025-07-17
LT, EQ,2025-07-17
MARUTI, EQ,2025-07-17
NTPC, EQ,2025-07-17
POWERGRID, EQ,2025-07-17
RELIANCE, EQ,2025-07-17
SBIN, EQ,2025-07-17
SUNPHARMA, EQ,2025-07-17
TATAMOTORS, EQ,2025-07-17
TATASTEEL, EQ,2025-07-17
TCS, EQ,2025-07-17
TECHM, EQ,2025-07-17
TITAN, EQ,2025-07-17
ULTRACEMCO, EQ,2025-07-17
WIPRO, EQ,2025-07-17
