SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2021-12-17
AXISBANK, EQ,2021-12-17
BAJFINANCE, EQ,2021-12-17
BHARTIARTL, EQ,2021-12-17
BPCL, EQ,2021-12-17
CIPLA, EQ,2021-12-17
COALINDIA, EQ,2021-12-17
DIVISLAB, EQ,2021-12-17
DRREDDY, EQ,2021-12-17
HCLTECH, EQ,2021-12-17
HDFCBANK, EQ,2021-12-17
HINDALCO, EQ,2021-12-17
ICICIBANK, EQ,2021-12-17
INFY, EQ,2021-12-17
JSWSTEEL, EQ,2021-12-17
KOTAKBANK, EQ,2021-12-17
LT, EQ,2021-12-17
MARUTI, EQ,2021-12-17
NTPC, EQ,2021-12-17
POWERGRID, EQ,2021-12-17
RELIANCE, EQ,2021-12-17
SBIN, EQ,2021-12-17
SUNPHARMA, EQ,2021-12-17
TATAMOTORS, EQ,2021-12-17
TATASTEEL, EQ,2021-12-17
TCS, EQ,2021-12-17
TECHM, EQ,2021-12-17
TITAN, EQ,2021-12-17
ULTRACEMCO, EQ,2021-12-17
WIPRO, EQ,2021-12-17
