SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2020-02-17
AXISBANK, EQ,2020-02-17
BAJFINANCE, EQ,2020-02-17
BHARTIARTL, EQ,2020-02-17
BPCL, EQ,2020-02-17
CIPLA, EQ,2020-02-17
COALINDIA, EQ,2020-02-17
DIVISLAB, EQ,2020-02-17
DRREDDY, EQ,2020-02-17
HCLTECH, EQ,2020-02-17
HDFCBANK, EQ,2020-02-17
HINDALCO, EQ,2020-02-17
ICICIBANK, EQ,2020-02-17
INFY, EQ,2020-02-17
JSWSTEEL, EQ,2020-02-17
KOTAKBANK, EQ,2020-02-17
LT, EQ,2020-02-17
MARUTI, EQ,2020-02-17
NTPC, EQ,2020-02-17
POWERGRID, EQ,2020-02-17
RELIANCE, EQ,2020-02-17
SBIN, EQ,2020-02-17
SUNPHARMA, EQ,2020-02-17
TATAMOTORS, EQ,2020-02-17
TATASTEEL, EQ,2020-02-17
TCS, EQ,2020-02-17
TECHM, EQ,2020-02-17
TITAN, EQ,2020-02-17
ULTRACEMCO, EQ,2020-02-17
WIPRO, EQ,2020-02-17
