SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2020-12-31
AXISBANK, EQ,2020-12-31
BAJFINANCE, EQ,2020-12-31
BHARTIARTL, EQ,2020-12-31
BPCL, EQ,2020-12-31
CIPLA, EQ,2020-12-31
COALINDIA, EQ,2020-12-31
DIVISLAB, EQ,2020-12-31
DRREDDY, EQ,2020-12-31
HCLTECH, EQ,2020-12-31
HDFCBANK, EQ,2020-12-31
HINDALCO, EQ,2020-12-31
ICICIBANK, EQ,2020-12-31
INFY, EQ,2020-12-31
JSWSTEEL, EQ,2020-12-31
KOTAKBANK, EQ,2020-12-31
LT, EQ,2020-12-31
MARUTI, EQ,2020-12-31
NTPC, EQ,2020-12-31
POWERGRID, EQ,2020-12-31
RELIANCE, EQ,2020-12-31
SBIN, EQ,2020-12-31
SUNPHARMA, EQ,2020-12-31
TATAMOTORS, EQ,2020-12-31
TATASTEEL, EQ,2020-12-31
TCS, EQ,2020-12-31
TECHM, EQ,2020-12-31
TITAN, EQ,2020-12-31
ULTRACEMCO, EQ,2020-12-31
WIPRO, EQ,2020-12-31
