SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2025-04-30
AXISBANK, EQ,2025-04-30
BAJFINANCE, EQ,2025-04-30
BHARTIARTL, EQ,2025-04-30
BPCL, EQ,2025-04-30
CIPLA, EQ,2025-04-30
COALINDIA, EQ,2025-04-30
DIVISLAB, EQ,2025-04-30
DRREDDY, EQ,2025-04-30
HCLTECH, EQ,2025-04-30
HDFCBANK, EQ,2025-04-30
HINDALCO, EQ,2025-04-30
ICICIBANK, EQ,2025-04-30
INFY, EQ,2025-04-30
JSWSTEEL, EQ,2025-04-30
KOTAKBANK, EQ,2025-04-30
LT, EQ,2025-04-30
MARUTI, EQ,2025-04-30
NTPC, EQ,2025-04-30
POWERGRID, EQ,2025-04-30
RELIANCE, EQ,2025-04-30
SBIN, EQ,2025-04-30
SUNPHARMA, EQ,2025-04-30
TATAMOTORS, EQ,2025-04-30
TATASTEEL, EQ,2025-04-30
TCS, EQ,2025-04-30
TECHM, EQ,2025-04-30
TITAN, EQ,2025-04-30
ULTRACEMCO, EQ,2025-04-30
WIPRO, EQ,2025-04-30
