SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2024-09-20
AXISBANK, EQ,2024-09-20
BAJFINANCE, EQ,2024-09-20
BHARTIARTL, EQ,2024-09-20
BPCL, EQ,2024-09-20
CIPLA, EQ,2024-09-20
COALINDIA, EQ,2024-09-20
DIVISLAB, EQ,2024-09-20
DRREDDY, EQ,2024-09-20
HCLTECH, EQ,2024-09-20
HDFCBANK, EQ,2024-09-20
HINDALCO, EQ,2024-09-20
ICICIBANK, EQ,2024-09-20
INFY, EQ,2024-09-20
JSWSTEEL, EQ,2024-09-20
KOTAKBANK, EQ,2024-09-20
LT, EQ,2024-09-20
MARUTI, EQ,2024-09-20
NTPC, EQ,2024-09-20
POWERGRID, EQ,2024-09-20
RELIANCE, EQ,2024-09-20
SBIN, EQ,2024-09-20
SUNPHARMA, EQ,2024-09-20
TATAMOTORS, EQ,2024-09-20
TATASTEEL, EQ,2024-09-20
TCS, EQ,2024-09-20
TECHM, EQ,2024-09-20
TITAN, EQ,2024-09-20
ULTRACEMCO, EQ,2024-09-20
WIPRO, EQ,2024-09-20
