SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2024-09-13
AXISBANK, EQ,2024-09-13
BAJFINANCE, EQ,2024-09-13
BHARTIARTL, EQ,2024-09-13
BPCL, EQ,2024-09-13
CIPLA, EQ,2024-09-13
COALINDIA, EQ,2024-09-13
DIVISLAB, EQ,2024-09-13
DRREDDY, EQ,2024-09-13
HCLTECH, EQ,2024-09-13
HDFCBANK, EQ,2024-09-13
HINDALCO, EQ,2024-09-13
ICICIBANK, EQ,2024-09-13
INFY, EQ,2024-09-13
JSWSTEEL, EQ,2024-09-13
KOTAKBANK, EQ,2024-09-13
LT, EQ,2024-09-13
MARUTI, EQ,2024-09-13
NTPC, EQ,2024-09-13
POWERGRID, EQ,2024-09-13
RELIANCE, EQ,2024-09-13
SBIN, EQ,2024-09-13
SUNPHARMA, EQ,2024-09-13
TATAMOTORS, EQ,2024-09-13
TATASTEEL, EQ,2024-09-13
TCS, EQ,2024-09-13
TECHM, EQ,2024-09-13
TITAN, EQ,2024-09-13
ULTRACEMCO, EQ,2024-09-13
WIPRO, EQ,2024-09-13
