SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2025-03-07
AXISBANK, EQ,2025-03-07
BAJFINANCE, EQ,2025-03-07
BHARTIARTL, EQ,2025-03-07
BPCL, EQ,2025-03-07
CIPLA, EQ,2025-03-07
COALINDIA, EQ,2025-03-07
DIVISLAB, EQ,2025-03-07
DRREDDY, EQ,2025-03-07
HCLTECH, EQ,2025-03-07
HDFCBANK, EQ,2025-03-07
HINDALCO, EQ,2025-03-07
ICICIBANK, EQ,2025-03-07
INFY, EQ,2025-03-07
JSWSTEEL, EQ,2025-03-07
KOTAKBANK, EQ,2025-03-07
LT, EQ,2025-03-07
MARUTI, EQ,2025-03-07
NTPC, EQ,2025-03-07
POWERGRID, EQ,2025-03-07
RELIANCE, EQ,2025-03-07
SBIN, EQ,2025-03-07
SUNPHARMA, EQ,2025-03-07
TATAMOTORS, EQ,2025-03-07
TATASTEEL, EQ,2025-03-07
TCS, EQ,2025-03-07
TECHM, EQ,2025-03-07
TITAN, EQ,2025-03-07
ULTRACEMCO, EQ,2025-03-07
WIPRO, EQ,2025-03-07
