SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2021-03-16
AXISBANK, EQ,2021-03-16
BAJFINANCE, EQ,2021-03-16
BHARTIARTL, EQ,2021-03-16
BPCL, EQ,2021-03-16
CIPLA, EQ,2021-03-16
COALINDIA, EQ,2021-03-16
DIVISLAB, EQ,2021-03-16
DRREDDY, EQ,2021-03-16
HCLTECH, EQ,2021-03-16
HDFCBANK, EQ,2021-03-16
HINDALCO, EQ,2021-03-16
ICICIBANK, EQ,2021-03-16
INFY, EQ,2021-03-16
JSWSTEEL, EQ,2021-03-16
KOTAKBANK, EQ,2021-03-16
LT, EQ,2021-03-16
MARUTI, EQ,2021-03-16
NTPC, EQ,2021-03-16
POWERGRID, EQ,2021-03-16
RELIANCE, EQ,2021-03-16
SBIN, EQ,2021-03-16
SUNPHARMA, EQ,2021-03-16
TATAMOTORS, EQ,2021-03-16
TATASTEEL, EQ,2021-03-16
TCS, EQ,2021-03-16
TECHM, EQ,2021-03-16
TITAN, EQ,2021-03-16
ULTRACEMCO, EQ,2021-03-16
WIPRO, EQ,2021-03-16
