SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2022-09-26
AXISBANK, EQ,2022-09-26
BAJFINANCE, EQ,2022-09-26
BHARTIARTL, EQ,2022-09-26
BPCL, EQ,2022-09-26
CIPLA, EQ,2022-09-26
COALINDIA, EQ,2022-09-26
DIVISLAB, EQ,2022-09-26
DRREDDY, EQ,2022-09-26
HCLTECH, EQ,2022-09-26
HDFCBANK, EQ,2022-09-26
HINDALCO, EQ,2022-09-26
ICICIBANK, EQ,2022-09-26
INFY, EQ,2022-09-26
JSWSTEEL, EQ,2022-09-26
KOTAKBANK, EQ,2022-09-26
LT, EQ,2022-09-26
MARUTI, EQ,2022-09-26
NTPC, EQ,2022-09-26
POWERGRID, EQ,2022-09-26
RELIANCE, EQ,2022-09-26
SBIN, EQ,2022-09-26
SUNPHARMA, EQ,2022-09-26
TATAMOTORS, EQ,2022-09-26
TATASTEEL, EQ,2022-09-26
TCS, EQ,2022-09-26
TECHM, EQ,2022-09-26
TITAN, EQ,2022-09-26
ULTRACEMCO, EQ,2022-09-26
WIPRO, EQ,2022-09-26
