SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2021-04-20
AXISBANK, EQ,2021-04-20
BAJFINANCE, EQ,2021-04-20
BHARTIARTL, EQ,2021-04-20
BPCL, EQ,2021-04-20
CIPLA, EQ,2021-04-20
COALINDIA, EQ,2021-04-20
DIVISLAB, EQ,2021-04-20
DRREDDY, EQ,2021-04-20
HCLTECH, EQ,2021-04-20
HDFCBANK, EQ,2021-04-20
HINDALCO, EQ,2021-04-20
ICICIBANK, EQ,2021-04-20
INFY, EQ,2021-04-20
JSWSTEEL, EQ,2021-04-20
KOTAKBANK, EQ,2021-04-20
LT, EQ,2021-04-20
MARUTI, EQ,2021-04-20
NTPC, EQ,2021-04-20
POWERGRID, EQ,2021-04-20
RELIANCE, EQ,2021-04-20
SBIN, EQ,2021-04-20
SUNPHARMA, EQ,2021-04-20
TATAMOTORS, EQ,2021-04-20
TATASTEEL, EQ,2021-04-20
TCS, EQ,2021-04-20
TECHM, EQ,2021-04-20
TITAN, EQ,2021-04-20
ULTRACEMCO, EQ,2021-04-20
WIPRO, EQ,2021-04-20
