SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2021-03-05
AXISBANK, EQ,2021-03-05
BAJFINANCE, EQ,2021-03-05
BHARTIARTL, EQ,2021-03-05
BPCL, EQ,2021-03-05
CIPLA, EQ,2021-03-05
COALINDIA, EQ,2021-03-05
DIVISLAB, EQ,2021-03-05
DRREDDY, EQ,2021-03-05
HCLTECH, EQ,2021-03-05
HDFCBANK, EQ,2021-03-05
HINDALCO, EQ,2021-03-05
ICICIBANK, EQ,2021-03-05
INFY, EQ,2021-03-05
JSWSTEEL, EQ,2021-03-05
KOTAKBANK, EQ,2021-03-05
LT, EQ,2021-03-05
MARUTI, EQ,2021-03-05
NTPC, EQ,2021-03-05
POWERGRID, EQ,2021-03-05
RELIANCE, EQ,2021-03-05
SBIN, EQ,2021-03-05
SUNPHARMA, EQ,2021-03-05
TATAMOTORS, EQ,2021-03-05
TATASTEEL, EQ,2021-03-05
TCS, EQ,2021-03-05
TECHM, EQ,2021-03-05
TITAN, EQ,2021-03-05
ULTRACEMCO, EQ,2021-03-05
WIPRO, EQ,2021-03-05
