SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2024-04-08
AXISBANK, EQ,2024-04-08
BAJFINANCE, EQ,2024-04-08
BHARTIARTL, EQ,2024-04-08
BPCL, EQ,2024-04-08
CIPLA, EQ,2024-04-08
COALINDIA, EQ,2024-04-08
DIVISLAB, EQ,2024-04-08
DRREDDY, EQ,2024-04-08
HCLTECH, EQ,2024-04-08
HDFCBANK, EQ,2024-04-08
HINDALCO, EQ,2024-04-08
ICICIBANK, EQ,2024-04-08
INFY, EQ,2024-04-08
JSWSTEEL, EQ,2024-04-08
KOTAKBANK, EQ,2024-04-08
LT, EQ,2024-04-08
MARUTI, EQ,2024-04-08
NTPC, EQ,2024-04-08
POWERGRID, EQ,2024-04-08
RELIANCE, EQ,2024-04-08
SBIN, EQ,2024-04-08
SUNPHARMA, EQ,2024-04-08
TATAMOTORS, EQ,2024-04-08
TATASTEEL, EQ,2024-04-08
TCS, EQ,2024-04-08
TECHM, EQ,2024-04-08
TITAN, EQ,2024-04-08
ULTRACEMCO, EQ,2024-04-08
WIPRO, EQ,2024-04-08
