SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2023-11-07
AXISBANK, EQ,2023-11-07
BAJFINANCE, EQ,2023-11-07
BHARTIARTL, EQ,2023-11-07
BPCL, EQ,2023-11-07
CIPLA, EQ,2023-11-07
COALINDIA, EQ,2023-11-07
DIVISLAB, EQ,2023-11-07
DRREDDY, EQ,2023-11-07
HCLTECH, EQ,2023-11-07
HDFCBANK, EQ,2023-11-07
HINDALCO, EQ,2023-11-07
ICICIBANK, EQ,2023-11-07
INFY, EQ,2023-11-07
JSWSTEEL, EQ,2023-11-07
KOTAKBANK, EQ,2023-11-07
LT, EQ,2023-11-07
MARUTI, EQ,2023-11-07
NTPC, EQ,2023-11-07
POWERGRID, EQ,2023-11-07
RELIANCE, EQ,2023-11-07
SBIN, EQ,2023-11-07
SUNPHARMA, EQ,2023-11-07
TATAMOTORS, EQ,2023-11-07
TATASTEEL, EQ,2023-11-07
TCS, EQ,2023-11-07
TECHM, EQ,2023-11-07
TITAN, EQ,2023-11-07
ULTRACEMCO, EQ,2023-11-07
WIPRO, EQ,2023-11-07
