SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2025-03-26
AXISBANK, EQ,2025-03-26
BAJFINANCE, EQ,2025-03-26
BHARTIARTL, EQ,2025-03-26
BPCL, EQ,2025-03-26
CIPLA, EQ,2025-03-26
COALINDIA, EQ,2025-03-26
DIVISLAB, EQ,2025-03-26
DRREDDY, EQ,2025-03-26
HCLTECH, EQ,2025-03-26
HDFCBANK, EQ,2025-03-26
HINDALCO, EQ,2025-03-26
ICICIBANK, EQ,2025-03-26
INFY, EQ,2025-03-26
JSWSTEEL, EQ,2025-03-26
KOTAKBANK, EQ,2025-03-26
LT, EQ,2025-03-26
MARUTI, EQ,2025-03-26
NTPC, EQ,2025-03-26
POWERGRID, EQ,2025-03-26
RELIANCE, EQ,2025-03-26
SBIN, EQ,2025-03-26
SUNPHARMA, EQ,2025-03-26
TATAMOTORS, EQ,2025-03-26
TATASTEEL, EQ,2025-03-26
TCS, EQ,2025-03-26
TECHM, EQ,2025-03-26
TITAN, EQ,2025-03-26
ULTRACEMCO, EQ,2025-03-26
WIPRO, EQ,2025-03-26
