SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2021-11-26
AXISBANK, EQ,2021-11-26
BAJFINANCE, EQ,2021-11-26
BHARTIARTL, EQ,2021-11-26
BPCL, EQ,2021-11-26
CIPLA, EQ,2021-11-26
COALINDIA, EQ,2021-11-26
DIVISLAB, EQ,2021-11-26
DRREDDY, EQ,2021-11-26
HCLTECH, EQ,2021-11-26
HDFCBANK, EQ,2021-11-26
HINDALCO, EQ,2021-11-26
ICICIBANK, EQ,2021-11-26
INFY, EQ,2021-11-26
JSWSTEEL, EQ,2021-11-26
KOTAKBANK, EQ,2021-11-26
LT, EQ,2021-11-26
MARUTI, EQ,2021-11-26
NTPC, EQ,2021-11-26
POWERGRID, EQ,2021-11-26
RELIANCE, EQ,2021-11-26
SBIN, EQ,2021-11-26
SUNPHARMA, EQ,2021-11-26
TATAMOTORS, EQ,2021-11-26
TATASTEEL, EQ,2021-11-26
TCS, EQ,2021-11-26
TECHM, EQ,2021-11-26
TITAN, EQ,2021-11-26
ULTRACEMCO, EQ,2021-11-26
WIPRO, EQ,2021-11-26
