SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2022-09-29
AXISBANK, EQ,2022-09-29
BAJFINANCE, EQ,2022-09-29
BHARTIARTL, EQ,2022-09-29
BPCL, EQ,2022-09-29
CIPLA, EQ,2022-09-29
COALINDIA, EQ,2022-09-29
DIVISLAB, EQ,2022-09-29
DRREDDY, EQ,2022-09-29
HCLTECH, EQ,2022-09-29
HDFCBANK, EQ,2022-09-29
HINDALCO, EQ,2022-09-29
ICICIBANK, EQ,2022-09-29
INFY, EQ,2022-09-29
JSWSTEEL, EQ,2022-09-29
KOTAKBANK, EQ,2022-09-29
LT, EQ,2022-09-29
MARUTI, EQ,2022-09-29
NTPC, EQ,2022-09-29
POWERGRID, EQ,2022-09-29
RELIANCE, EQ,2022-09-29
SBIN, EQ,2022-09-29
SUNPHARMA, EQ,2022-09-29
TATAMOTORS, EQ,2022-09-29
TATASTEEL, EQ,2022-09-29
TCS, EQ,2022-09-29
TECHM, EQ,2022-09-29
TITAN, EQ,2022-09-29
ULTRACEMCO, EQ,2022-09-29
WIPRO, EQ,2022-09-29
