SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2020-11-12
AXISBANK, EQ,2020-11-12
BAJFINANCE, EQ,2020-11-12
BHARTIARTL, EQ,2020-11-12
BPCL, EQ,2020-11-12
CIPLA, EQ,2020-11-12
COALINDIA, EQ,2020-11-12
DIVISLAB, EQ,2020-11-12
DRREDDY, EQ,2020-11-12
HCLTECH, EQ,2020-11-12
HDFCBANK, EQ,2020-11-12
HINDALCO, EQ,2020-11-12
ICICIBANK, EQ,2020-11-12
INFY, EQ,2020-11-12
JSWSTEEL, EQ,2020-11-12
KOTAKBANK, EQ,2020-11-12
LT, EQ,2020-11-12
MARUTI, EQ,2020-11-12
NTPC, EQ,2020-11-12
POWERGRID, EQ,2020-11-12
RELIANCE, EQ,2020-11-12
SBIN, EQ,2020-11-12
SUNPHARMA, EQ,2020-11-12
TATAMOTORS, EQ,2020-11-12
TATASTEEL, EQ,2020-11-12
TCS, EQ,2020-11-12
TECHM, EQ,2020-11-12
TITAN, EQ,2020-11-12
ULTRACEMCO, EQ,2020-11-12
WIPRO, EQ,2020-11-12
