SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2023-04-06
AXISBANK, EQ,2023-04-06
BAJFINANCE, EQ,2023-04-06
BHARTIARTL, EQ,2023-04-06
BPCL, EQ,2023-04-06
CIPLA, EQ,2023-04-06
COALINDIA, EQ,2023-04-06
DIVISLAB, EQ,2023-04-06
DRREDDY, EQ,2023-04-06
HCLTECH, EQ,2023-04-06
HDFCBANK, EQ,2023-04-06
HINDALCO, EQ,2023-04-06
ICICIBANK, EQ,2023-04-06
INFY, EQ,2023-04-06
JSWSTEEL, EQ,2023-04-06
KOTAKBANK, EQ,2023-04-06
LT, EQ,2023-04-06
MARUTI, EQ,2023-04-06
NTPC, EQ,2023-04-06
POWERGRID, EQ,2023-04-06
RELIANCE, EQ,2023-04-06
SBIN, EQ,2023-04-06
SUNPHARMA, EQ,2023-04-06
TATAMOTORS, EQ,2023-04-06
TATASTEEL, EQ,2023-04-06
TCS, EQ,2023-04-06
TECHM, EQ,2023-04-06
TITAN, EQ,2023-04-06
ULTRACEMCO, EQ,2023-04-06
WIPRO, EQ,2023-04-06
