SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2023-10-02
AXISBANK, EQ,2023-10-02
BAJFINANCE, EQ,2023-10-02
BHARTIARTL, EQ,2023-10-02
BPCL, EQ,2023-10-02
CIPLA, EQ,2023-10-02
COALINDIA, EQ,2023-10-02
DIVISLAB, EQ,2023-10-02
DRREDDY, EQ,2023-10-02
HCLTECH, EQ,2023-10-02
HDFCBANK, EQ,2023-10-02
HINDALCO, EQ,2023-10-02
ICICIBANK, EQ,2023-10-02
INFY, EQ,2023-10-02
JSWSTEEL, EQ,2023-10-02
KOTAKBANK, EQ,2023-10-02
LT, EQ,2023-10-02
MARUTI, EQ,2023-10-02
NTPC, EQ,2023-10-02
POWERGRID, EQ,2023-10-02
RELIANCE, EQ,2023-10-02
SBIN, EQ,2023-10-02
SUNPHARMA, EQ,2023-10-02
TATAMOTORS, EQ,2023-10-02
TATASTEEL, EQ,2023-10-02
TCS, EQ,2023-10-02
TECHM, EQ,2023-10-02
TITAN, EQ,2023-10-02
ULTRACEMCO, EQ,2023-10-02
WIPRO, EQ,2023-10-02
