SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2025-08-08
AXISBANK, EQ,2025-08-08
BAJFINANCE, EQ,2025-08-08
BHARTIARTL, EQ,2025-08-08
BPCL, EQ,2025-08-08
CIPLA, EQ,2025-08-08
COALINDIA, EQ,2025-08-08
DIVISLAB, EQ,2025-08-08
DRREDDY, EQ,2025-08-08
HCLTECH, EQ,2025-08-08
HDFCBANK, EQ,2025-08-08
HINDALCO, EQ,2025-08-08
ICICIBANK, EQ,2025-08-08
INFY, EQ,2025-08-08
JSWSTEEL, EQ,2025-08-08
KOTAKBANK, EQ,2025-08-08
LT, EQ,2025-08-08
MARUTI, EQ,2025-08-08
NTPC, EQ,2025-08-08
POWERGRID, EQ,2025-08-08
RELIANCE, EQ,2025-08-08
SBIN, EQ,2025-08-08
SUNPHARMA, EQ,2025-08-08
TATAMOTORS, EQ,2025-08-08
TATASTEEL, EQ,2025-08-08
TCS, EQ,2025-08-08
TECHM, EQ,2025-08-08
TITAN, EQ,2025-08-08
ULTRACEMCO, EQ,2025-08-08
WIPRO, EQ,2025-08-08
