SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2023-07-06
AXISBANK, EQ,2023-07-06
BAJFINANCE, EQ,2023-07-06
BHARTIARTL, EQ,2023-07-06
BPCL, EQ,2023-07-06
CIPLA, EQ,2023-07-06
COALINDIA, EQ,2023-07-06
DIVISLAB, EQ,2023-07-06
DRREDDY, EQ,2023-07-06
HCLTECH, EQ,2023-07-06
HDFCBANK, EQ,2023-07-06
HINDALCO, EQ,2023-07-06
ICICIBANK, EQ,2023-07-06
INFY, EQ,2023-07-06
JSWSTEEL, EQ,2023-07-06
KOTAKBANK, EQ,2023-07-06
LT, EQ,2023-07-06
MARUTI, EQ,2023-07-06
NTPC, EQ,2023-07-06
POWERGRID, EQ,2023-07-06
RELIANCE, EQ,2023-07-06
SBIN, EQ,2023-07-06
SUNPHARMA, EQ,2023-07-06
TATAMOTORS, EQ,2023-07-06
TATASTEEL, EQ,2023-07-06
TCS, EQ,2023-07-06
TECHM, EQ,2023-07-06
TITAN, EQ,2023-07-06
ULTRACEMCO, EQ,2023-07-06
WIPRO, EQ,2023-07-06
