SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2024-10-11
AXISBANK, EQ,2024-10-11
BAJFINANCE, EQ,2024-10-11
BHARTIARTL, EQ,2024-10-11
BPCL, EQ,2024-10-11
CIPLA, EQ,2024-10-11
COALINDIA, EQ,2024-10-11
DIVISLAB, EQ,2024-10-11
DRREDDY, EQ,2024-10-11
HCLTECH, EQ,2024-10-11
HDFCBANK, EQ,2024-10-11
HINDALCO, EQ,2024-10-11
ICICIBANK, EQ,2024-10-11
INFY, EQ,2024-10-11
JSWSTEEL, EQ,2024-10-11
KOTAKBANK, EQ,2024-10-11
LT, EQ,2024-10-11
MARUTI, EQ,2024-10-11
NTPC, EQ,2024-10-11
POWERGRID, EQ,2024-10-11
RELIANCE, EQ,2024-10-11
SBIN, EQ,2024-10-11
SUNPHARMA, EQ,2024-10-11
TATAMOTORS, EQ,2024-10-11
TATASTEEL, EQ,2024-10-11
TCS, EQ,2024-10-11
TECHM, EQ,2024-10-11
TITAN, EQ,2024-10-11
ULTRACEMCO, EQ,2024-10-11
WIPRO, EQ,2024-10-11
