SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2024-09-30
AXISBANK, EQ,2024-09-30
BAJFINANCE, EQ,2024-09-30
BHARTIARTL, EQ,2024-09-30
BPCL, EQ,2024-09-30
CIPLA, EQ,2024-09-30
COALINDIA, EQ,2024-09-30
DIVISLAB, EQ,2024-09-30
DRREDDY, EQ,2024-09-30
HCLTECH, EQ,2024-09-30
HDFCBANK, EQ,2024-09-30
HINDALCO, EQ,2024-09-30
ICICIBANK, EQ,2024-09-30
INFY, EQ,2024-09-30
JSWSTEEL, EQ,2024-09-30
KOTAKBANK, EQ,2024-09-30
LT, EQ,2024-09-30
MARUTI, EQ,2024-09-30
NTPC, EQ,2024-09-30
POWERGRID, EQ,2024-09-30
RELIANCE, EQ,2024-09-30
SBIN, EQ,2024-09-30
SUNPHARMA, EQ,2024-09-30
TATAMOTORS, EQ,2024-09-30
TATASTEEL, EQ,2024-09-30
TCS, EQ,2024-09-30
TECHM, EQ,2024-09-30
TITAN, EQ,2024-09-30
ULTRACEMCO, EQ,2024-09-30
WIPRO, EQ,2024-09-30
