SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2022-04-25
AXISBANK, EQ,2022-04-25
BAJFINANCE, EQ,2022-04-25
BHARTIARTL, EQ,2022-04-25
BPCL, EQ,2022-04-25
CIPLA, EQ,2022-04-25
COALINDIA, EQ,2022-04-25
DIVISLAB, EQ,2022-04-25
DRREDDY, EQ,2022-04-25
HCLTECH, EQ,2022-04-25
HDFCBANK, EQ,2022-04-25
HINDALCO, EQ,2022-04-25
ICICIBANK, EQ,2022-04-25
INFY, EQ,2022-04-25
JSWSTEEL, EQ,2022-04-25
KOTAKBANK, EQ,2022-04-25
LT, EQ,2022-04-25
MARUTI, EQ,2022-04-25
NTPC, EQ,2022-04-25
POWERGRID, EQ,2022-04-25
RELIANCE, EQ,2022-04-25
SBIN, EQ,2022-04-25
SUNPHARMA, EQ,2022-04-25
TATAMOTORS, EQ,2022-04-25
TATASTEEL, EQ,2022-04-25
TCS, EQ,2022-04-25
TECHM, EQ,2022-04-25
TITAN, EQ,2022-04-25
ULTRACEMCO, EQ,2022-04-25
WIPRO, EQ,2022-04-25
