SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2022-06-28
AXISBANK, EQ,2022-06-28
BAJFINANCE, EQ,2022-06-28
BHARTIARTL, EQ,2022-06-28
BPCL, EQ,2022-06-28
CIPLA, EQ,2022-06-28
COALINDIA, EQ,2022-06-28
DIVISLAB, EQ,2022-06-28
DRREDDY, EQ,2022-06-28
HCLTECH, EQ,2022-06-28
HDFCBANK, EQ,2022-06-28
HINDALCO, EQ,2022-06-28
ICICIBANK, EQ,2022-06-28
INFY, EQ,2022-06-28
JSWSTEEL, EQ,2022-06-28
KOTAKBANK, EQ,2022-06-28
LT, EQ,2022-06-28
MARUTI, EQ,2022-06-28
NTPC, EQ,2022-06-28
POWERGRID, EQ,2022-06-28
RELIANCE, EQ,2022-06-28
SBIN, EQ,2022-06-28
SUNPHARMA, EQ,2022-06-28
TATAMOTORS, EQ,2022-06-28
TATASTEEL, EQ,2022-06-28
TCS, EQ,2022-06-28
TECHM, EQ,2022-06-28
TITAN, EQ,2022-06-28
ULTRACEMCO, EQ,2022-06-28
WIPRO, EQ,2022-06-28
