SYMBOL,SERIES,DATE
ASIANPAINT, EQ,2021-11-05
AXISBANK, EQ,2021-11-05
BAJFINANCE, EQ,2021-11-05
BHARTIARTL, EQ,2021-11-05
BPCL, EQ,2021-11-05
CIPLA, EQ,2021-11-05
COALINDIA, EQ,2021-11-05
DIVISLAB, EQ,2021-11-05
DRREDDY, EQ,2021-11-05
HCLTECH, EQ,2021-11-05
HDFCBANK, EQ,2021-11-05
HINDALCO, EQ,2021-11-05
ICICIBANK, EQ,2021-11-05
INFY, EQ,2021-11-05
JSWSTEEL, EQ,2021-11-05
KOTAKBANK, EQ,2021-11-05
LT, EQ,2021-11-05
MARUTI, EQ,2021-11-05
NTPC, EQ,2021-11-05
POWERGRID, EQ,2021-11-05
RELIANCE, EQ,2021-11-05
SBIN, EQ,2021-11-05
SUNPHARMA, EQ,2021-11-05
TATAMOTORS, EQ,2021-11-05
TATASTEEL, EQ,2021-11-05
TCS, EQ,2021-11-05
TECHM, EQ,2021-11-05
TITAN, EQ,2021-11-05
ULTRACEMCO, EQ,2021-11-05
WIPRO, EQ,2021-11-05
