SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,OPEN_INT,DATE
BANKNIFTY,2025-09-25,57000.0,PE,3300.0,3300.0,3300.0,3300.0,3796.55,115,2025-05-09
BANKNIFTY,2025-07-31,61500.0,PE,0.0,0.0,0.0,5856.2,7236.9,0,2025-05-09
BANKNIFTY,2025-06-26,54500.0,PE,1501.1,1770.3,1501.1,1660.45,1660.45,39750,2025-05-09
BANKNIFTY,2025-06-26,54700.0,PE,1623.0,1851.05,1582.55,1745.5,1745.5,1500,2025-05-09
BANKNIFTY,2025-06-26,55600.0,PE,2262.4,2388.45,2262.4,2314.2,2453.15,1920,2025-05-09
BANKNIFTY,2025-06-26,55700.0,PE,2310.35,2457.15,2265.0,2457.1,2519.25,2820,2025-05-09
BANKNIFTY,2025-07-31,60200.0,PE,0.0,0.0,0.0,4849.95,6101.4,0,2025-05-09
BANKNIFTY,2025-07-31,59100.0,PE,0.0,0.0,0.0,4057.55,5188.85,0,2025-05-09
BANKNIFTY,2025-07-31,57600.0,PE,0.0,0.0,0.0,3088.85,4034.95,0,2025-05-09
BANKNIFTY,2025-05-29,48100.0,PE,131.85,160.3,107.3,119.35,119.35,10290,2025-05-09
BANKNIFTY,2025-05-29,49200.0,PE,166.55,211.75,155.4,169.1,169.1,24810,2025-05-09
BANKNIFTY,2025-05-29,50200.0,PE,245.2,311.2,220.05,245.45,245.45,37770,2025-05-09
BANKNIFTY,2026-03-26,45000.0,PE,0.0,0.0,0.0,643.3,464.6,0,2025-05-09
BANKNIFTY,2025-12-24,55500.0,PE,0.0,0.0,0.0,2028.15,3201.75,1040,2025-05-09
BANKNIFTY,2025-09-25,46500.0,PE,0.0,0.0,0.0,695.05,250.4,0,2025-05-09
BANKNIFTY,2025-07-31,62000.0,PE,0.0,0.0,0.0,6262.65,7686.95,0,2025-05-09
BANKNIFTY,2025-07-31,59400.0,PE,0.0,0.0,0.0,4266.65,5432.7,0,2025-05-09
BANKNIFTY,2025-07-31,59000.0,PE,0.0,0.0,0.0,3988.95,5108.45,0,2025-05-09
BANKNIFTY,2025-07-31,58800.0,PE,0.0,0.0,0.0,3853.35,4949.1,0,2025-05-09
BANKNIFTY,2025-07-31,58700.0,PE,0.0,0.0,0.0,3786.45,4870.15,0,2025-05-09
BANKNIFTY,2025-07-31,58200.0,PE,0.0,0.0,0.0,3460.4,4485.0,0,2025-05-09
BANKNIFTY,2025-07-31,57200.0,PE,0.0,0.0,0.0,2853.5,3748.45,0,2025-05-09
BANKNIFTY,2025-07-31,54800.0,PE,0.0,0.0,0.0,1660.4,2249.15,0,2025-05-09
BANKNIFTY,2025-07-31,54300.0,PE,0.0,0.0,0.0,1423.55,1988.6,0,2025-05-09
BANKNIFTY,2025-07-31,52800.0,PE,0.0,0.0,0.0,956.6,1320.55,0,2025-05-09
BANKNIFTY,2025-07-31,52400.0,PE,0.0,0.0,0.0,848.75,1171.0,0,2025-05-09
BANKNIFTY,2025-07-31,49800.0,PE,0.0,0.0,0.0,339.75,471.9,0,2025-05-09
BANKNIFTY,2025-07-31,49600.0,PE,0.0,0.0,0.0,313.8,435.55,0,2025-05-09
BANKNIFTY,2025-07-31,48500.0,PE,0.0,0.0,0.0,197.5,272.15,0,2025-05-09
BANKNIFTY,2025-07-31,47000.0,PE,0.0,0.0,0.0,97.35,131.4,0,2025-05-09
BANKNIFTY,2025-06-26,60400.0,PE,0.0,0.0,0.0,7915.5,6391.25,0,2025-05-09
BANKNIFTY,2025-06-26,60000.0,PE,5711.9,6000.0,5681.5,6000.0,6020.85,2400,2025-05-09
BANKNIFTY,2025-06-26,58900.0,PE,0.0,0.0,0.0,3693.0,5030.0,270,2025-05-09
BANKNIFTY,2025-06-26,58600.0,PE,0.0,0.0,0.0,2963.0,4768.35,180,2025-05-09
BANKNIFTY,2025-06-26,58000.0,PE,3900.0,4177.95,3900.0,4175.2,4258.4,2550,2025-05-09
BANKNIFTY,2025-06-26,55000.0,PE,1980.0,2038.0,1673.25,1909.15,1909.15,106380,2025-05-09
BANKNIFTY,2025-06-26,53600.0,PE,1220.15,1359.5,1107.95,1284.6,1284.6,2790,2025-05-09
BANKNIFTY,2025-06-26,53300.0,PE,1128.0,1224.0,1128.0,1174.3,1174.3,1320,2025-05-09
BANKNIFTY,2025-06-26,51200.0,PE,657.95,657.95,657.95,657.95,500.95,1020,2025-05-09
BANKNIFTY,2025-06-26,50300.0,PE,280.8,280.8,280.8,280.8,319.9,1440,2025-05-09
BANKNIFTY,2025-06-26,50200.0,PE,0.0,0.0,0.0,377.65,303.4,1830,2025-05-09
BANKNIFTY,2025-06-26,50100.0,PE,0.0,0.0,0.0,294.45,287.55,1440,2025-05-09
BANKNIFTY,2025-06-26,49600.0,PE,0.0,0.0,0.0,175.65,217.75,30,2025-05-09
BANKNIFTY,2025-06-26,47500.0,PE,224.0,264.6,201.2,223.4,223.4,5820,2025-05-09
BANKNIFTY,2025-06-26,46700.0,PE,0.0,0.0,0.0,258.15,30.15,0,2025-05-09
BANKNIFTY,2025-06-26,46000.0,PE,139.05,191.2,122.35,152.15,152.15,10980,2025-05-09
BANKNIFTY,2025-06-26,45700.0,PE,0.0,0.0,0.0,158.25,12.95,0,2025-05-09
BANKNIFTY,2025-06-26,45600.0,PE,0.0,0.0,0.0,150.25,11.85,0,2025-05-09
BANKNIFTY,2025-05-29,63000.0,PE,9200.0,9298.5,9180.0,9232.5,9232.5,9000,2025-05-09
BANKNIFTY,2025-05-29,58100.0,PE,0.0,0.0,0.0,2954.1,4355.4,4500,2025-05-09
BANKNIFTY,2025-05-29,56900.0,PE,3104.0,3285.25,3104.0,3262.7,3262.7,12540,2025-05-09
BANKNIFTY,2025-05-29,56100.0,PE,2410.1,2550.0,2396.1,2539.15,2539.15,32100,2025-05-09
BANKNIFTY,2025-05-29,54700.0,PE,1321.8,1607.95,1280.45,1477.1,1477.1,87420,2025-05-09
BANKNIFTY,2025-05-29,53200.0,PE,800.0,879.0,683.05,799.3,799.3,89850,2025-05-09
BANKNIFTY,2025-05-29,52800.0,PE,650.0,749.0,580.5,672.85,672.85,64260,2025-05-09
BANKNIFTY,2025-05-29,43100.0,CE,0.0,0.0,0.0,12692.35,10647.35,120,2025-05-09
BANKNIFTY,2025-05-29,43900.0,CE,0.0,0.0,0.0,6505.35,9850.15,270,2025-05-09
BANKNIFTY,2025-05-29,45200.0,CE,0.0,0.0,0.0,5308.05,8554.8,360,2025-05-09
BANKNIFTY,2025-05-29,46300.0,CE,0.0,0.0,0.0,4263.4,7459.1,120,2025-05-09
BANKNIFTY,2025-05-29,47000.0,CE,7000.0,7000.0,6700.0,6765.75,6765.75,20310,2025-05-09
BANKNIFTY,2025-05-29,49000.0,CE,5031.85,5186.5,4763.0,4859.75,4859.75,115710,2025-05-09
BANKNIFTY,2025-05-29,50100.0,CE,0.0,0.0,0.0,4786.05,3742.35,2190,2025-05-09
BANKNIFTY,2025-05-29,51000.0,CE,3122.95,3427.7,2944.3,3060.85,3060.85,186870,2025-05-09
BANKNIFTY,2025-05-29,53500.0,CE,1164.65,1432.55,1023.8,1128.4,1128.4,479220,2025-05-09
BANKNIFTY,2025-05-29,54200.0,CE,801.0,1006.95,692.35,745.9,745.9,97650,2025-05-09
BANKNIFTY,2025-05-29,54400.0,CE,688.7,887.8,600.05,656.55,656.55,120630,2025-05-09
BANKNIFTY,2025-05-29,54600.0,CE,609.9,787.35,530.85,575.5,575.5,110550,2025-05-09
BANKNIFTY,2025-05-29,55500.0,CE,363.0,438.05,273.35,298.9,298.9,1096230,2025-05-09
BANKNIFTY,2025-05-29,57500.0,CE,59.0,96.35,59.0,67.1,67.1,513870,2025-05-09
BANKNIFTY,2025-05-29,55200.0,PE,1800.0,1947.95,1576.15,1824.9,1824.9,106590,2025-05-09
BANKNIFTY,2025-05-29,52000.0,PE,511.15,565.95,425.0,489.9,489.9,854220,2025-05-09
BANKNIFTY,2025-05-29,51900.0,PE,450.05,533.35,408.6,468.25,468.25,46710,2025-05-09
