SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,OPEN_INT,DATE
BANKNIFTY,2025-06-26,56200.0,CE,0.0,0.0,0.0,742.3,1964.65,0,2025-04-22
BANKNIFTY,2025-06-26,55300.0,CE,0.0,0.0,0.0,1059.75,2436.4,30,2025-04-22
BANKNIFTY,2025-06-26,55200.0,CE,1632.5,1946.1,1632.5,1946.1,2492.9,360,2025-04-22
BANKNIFTY,2025-06-26,52500.0,CE,3600.0,4010.8,3550.0,3806.55,3806.55,57990,2025-04-22
BANKNIFTY,2025-06-26,52400.0,CE,3808.7,3956.0,3808.7,3956.0,4391.5,60,2025-04-22
BANKNIFTY,2025-06-26,51800.0,CE,4251.75,4251.75,4251.75,4251.75,4869.4,1860,2025-04-22
BANKNIFTY,2025-06-26,51200.0,CE,0.0,0.0,0.0,3668.55,5367.9,900,2025-04-22
BANKNIFTY,2025-06-26,51100.0,CE,0.0,0.0,0.0,3710.95,5452.8,960,2025-04-22
BANKNIFTY,2025-06-26,50700.0,CE,0.0,0.0,0.0,5214.6,5797.35,240,2025-04-22
BANKNIFTY,2025-06-26,50600.0,CE,0.0,0.0,0.0,4995.15,5884.6,690,2025-04-22
BANKNIFTY,2025-06-26,50400.0,CE,0.0,0.0,0.0,5592.35,6060.45,690,2025-04-22
BANKNIFTY,2025-04-24,59900.0,PE,0.0,0.0,0.0,9660.35,4231.45,0,2025-04-22
BANKNIFTY,2026-03-26,61500.0,PE,0.0,0.0,0.0,7582.5,5560.4,0,2025-04-22
BANKNIFTY,2026-03-26,58500.0,PE,0.0,0.0,0.0,5653.0,3970.9,0,2025-04-22
BANKNIFTY,2025-06-26,47500.0,CE,0.0,0.0,0.0,4447.15,8755.55,90,2025-04-22
BANKNIFTY,2025-06-26,46800.0,CE,0.0,0.0,0.0,4170.8,9432.25,0,2025-04-22
BANKNIFTY,2025-06-26,46700.0,CE,0.0,0.0,0.0,4258.75,9529.35,0,2025-04-22
BANKNIFTY,2025-06-26,46000.0,CE,0.0,0.0,0.0,6583.0,10211.85,210,2025-04-22
BANKNIFTY,2025-06-26,45900.0,CE,0.0,0.0,0.0,6677.75,10309.7,0,2025-04-22
BANKNIFTY,2025-06-26,45500.0,CE,0.0,0.0,0.0,5305.3,10701.55,30,2025-04-22
BANKNIFTY,2025-06-26,40500.0,CE,0.0,0.0,0.0,15504.65,15632.6,0,2025-04-22
BANKNIFTY,2025-05-29,61500.0,CE,114.95,114.95,35.85,47.2,47.2,19140,2025-04-22
BANKNIFTY,2025-05-29,59600.0,CE,0.0,0.0,0.0,62.75,339.1,0,2025-04-22
BANKNIFTY,2025-05-29,57200.0,CE,391.7,586.5,383.7,497.9,497.9,5580,2025-04-22
BANKNIFTY,2025-05-29,54700.0,CE,1493.3,1903.55,1492.3,1710.0,1710.0,7410,2025-04-22
BANKNIFTY,2025-05-29,54400.0,CE,1739.0,2115.6,1739.0,1924.4,1924.4,8310,2025-04-22
