SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,OPEN_INT,DATE
BANKNIFTY,2024-09-25,52200.0,CE,489.9,1024.05,427.45,791.3,791.3,179610,2024-09-18
BANKNIFTY,2024-09-25,52200.0,PE,392.95,403.35,210.3,241.25,241.25,366990,2024-09-18
BANKNIFTY,2024-10-09,52200.0,CE,788.0,1255.0,788.0,1087.3,1087.3,270,2024-09-18
BANKNIFTY,2024-10-09,59500.0,CE,0.0,0.0,0.0,19.85,8.95,0,2024-09-18
BANKNIFTY,2024-10-30,59500.0,CE,25.15,34.0,17.2,26.4,26.4,465,2024-09-18
BANKNIFTY,2024-09-18,59500.0,PE,0.0,0.0,0.0,9376.25,52750.4,0,2024-09-18
BANKNIFTY,2024-10-16,59500.0,PE,0.0,0.0,0.0,8089.35,6452.3,0,2024-09-18
BANKNIFTY,2024-10-01,59500.0,CE,6.65,11.95,6.65,8.55,8.55,3630,2024-09-18
BANKNIFTY,2024-11-27,59500.0,CE,0.0,0.0,0.0,284.4,298.15,0,2024-09-18
BANKNIFTY,2024-10-09,59500.0,PE,0.0,0.0,0.0,7705.15,6515.3,0,2024-09-18
BANKNIFTY,2024-09-25,59500.0,PE,0.0,0.0,0.0,6189.45,6668.45,0,2024-09-18
BANKNIFTY,2024-09-18,59500.0,CE,0.5,1.15,0.05,0.15,52750.4,1137090,2024-09-18
BANKNIFTY,2024-10-09,51900.0,CE,1194.4,1414.0,1156.6,1249.35,1249.35,210,2024-09-18
BANKNIFTY,2024-10-09,51900.0,PE,395.5,399.35,370.0,383.15,383.15,1200,2024-09-18
BANKNIFTY,2024-09-25,51900.0,CE,623.05,1266.05,603.0,1034.95,1034.95,47025,2024-09-18
BANKNIFTY,2024-10-30,51900.0,PE,652.5,652.5,525.05,540.0,540.0,8415,2024-09-18
BANKNIFTY,2024-09-18,51900.0,PE,44.75,49.5,0.1,0.6,52750.4,1302810,2024-09-18
BANKNIFTY,2024-10-30,51900.0,CE,1279.05,1800.0,1279.05,1592.2,1592.2,3315,2024-09-18
BANKNIFTY,2024-10-16,51900.0,CE,1367.9,1367.9,1367.9,1367.9,1843.5,30,2024-09-18
BANKNIFTY,2024-09-25,51900.0,PE,239.55,281.7,149.15,170.3,170.3,160470,2024-09-18
BANKNIFTY,2024-10-01,51900.0,PE,383.95,387.05,256.15,276.55,276.55,7680,2024-09-18
BANKNIFTY,2024-10-30,52200.0,CE,1004.6,1598.55,1004.6,1407.8,1407.8,5550,2024-09-18
BANKNIFTY,2024-10-16,52200.0,PE,0.0,0.0,0.0,1776.45,824.4,0,2024-09-18
BANKNIFTY,2024-11-27,52200.0,PE,0.0,0.0,0.0,2212.85,1313.0,0,2024-09-18
BANKNIFTY,2024-10-30,55200.0,PE,0.0,0.0,0.0,3837.0,2702.4,0,2024-09-18
BANKNIFTY,2024-10-09,49100.0,PE,0.0,0.0,0.0,378.7,69.55,0,2024-09-18
BANKNIFTY,2024-10-01,51400.0,PE,236.2,239.8,169.55,176.65,176.65,4875,2024-09-18
BANKNIFTY,2024-10-09,51400.0,PE,654.0,654.0,249.8,269.15,269.15,645,2024-09-18
BANKNIFTY,2024-10-30,51400.0,PE,513.0,513.0,408.8,423.05,423.05,5205,2024-09-18
BANKNIFTY,2024-10-30,46700.0,PE,0.0,0.0,0.0,181.95,43.15,15,2024-09-18
FINNIFTY,2024-09-24,23550.0,CE,595.65,674.45,595.65,674.45,833.35,300,2024-09-18
FINNIFTY,2024-10-08,23550.0,CE,0.0,0.0,0.0,906.0,1013.6,0,2024-09-18
FINNIFTY,2024-09-24,24550.0,CE,53.65,166.85,52.3,106.4,106.4,51725,2024-09-18
FINNIFTY,2024-09-24,24550.0,PE,403.45,403.45,278.7,324.75,324.75,6375,2024-09-18
FINNIFTY,2024-10-01,24550.0,CE,220.0,220.0,220.0,220.0,297.7,50,2024-09-18
FINNIFTY,2024-10-01,23550.0,CE,800.0,800.0,720.0,720.0,926.3,50,2024-09-18
FINNIFTY,2024-10-22,23000.0,CE,0.0,0.0,0.0,1334.45,1600.8,0,2024-09-18
FINNIFTY,2024-10-01,24550.0,PE,0.0,0.0,0.0,1412.95,458.6,0,2024-09-18
FINNIFTY,2024-10-22,23550.0,PE,0.0,0.0,0.0,339.7,236.5,0,2024-09-18
