SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,OPEN_INT,DATE
FINNIFTY,2024-07-09,26200.0,PE,0.0,0.0,0.0,5198.0,2294.9,0,2024-07-04
FINNIFTY,2024-07-23,26200.0,CE,0.0,0.0,0.0,10.5,17.0,0,2024-07-04
FINNIFTY,2024-07-09,18600.0,CE,0.0,0.0,0.0,2356.0,5297.8,0,2024-07-04
FINNIFTY,2024-07-09,18800.0,CE,0.0,0.0,0.0,2162.05,5097.95,0,2024-07-04
FINNIFTY,2024-08-27,18800.0,CE,0.0,0.0,0.0,3536.1,5282.0,0,2024-07-04
FINNIFTY,2024-07-16,26200.0,CE,0.0,0.0,0.0,4.6,3.45,0,2024-07-04
FINNIFTY,2024-08-27,23100.0,PE,0.0,0.0,0.0,1180.55,364.0,0,2024-07-04
FINNIFTY,2024-07-09,23100.0,CE,815.9,870.65,739.0,811.2,811.2,800,2024-07-04
FINNIFTY,2024-08-27,23100.0,CE,0.0,0.0,0.0,478.75,1391.5,0,2024-07-04
FINNIFTY,2024-07-23,26300.0,PE,0.0,0.0,0.0,3539.9,2337.4,0,2024-07-04
FINNIFTY,2024-07-23,26300.0,CE,0.0,0.0,0.0,8.95,13.95,0,2024-07-04
FINNIFTY,2024-07-16,26300.0,CE,0.0,0.0,0.0,3.9,2.55,0,2024-07-04
FINNIFTY,2024-07-16,26300.0,PE,0.0,0.0,0.0,3995.0,2361.65,0,2024-07-04
FINNIFTY,2024-08-06,26300.0,CE,0.0,0.0,0.0,40.2,60.8,0,2024-07-04
FINNIFTY,2024-09-24,23400.0,CE,0.0,0.0,0.0,1287.65,1444.75,0,2024-07-04
FINNIFTY,2024-07-23,23400.0,PE,0.0,0.0,0.0,994.0,233.3,0,2024-07-04
FINNIFTY,2024-08-27,24500.0,PE,0.0,0.0,0.0,2235.1,985.7,0,2024-07-04
FINNIFTY,2024-09-24,22100.0,CE,0.0,0.0,0.0,2132.55,2364.1,0,2024-07-04
FINNIFTY,2024-07-30,24500.0,CE,369.3,369.3,369.3,369.3,339.45,50,2024-07-04
FINNIFTY,2024-07-16,22100.0,CE,0.0,0.0,0.0,690.45,1837.95,0,2024-07-04
FINNIFTY,2024-07-23,24500.0,PE,0.0,0.0,0.0,1850.6,784.35,0,2024-07-04
FINNIFTY,2024-08-06,22100.0,CE,0.0,0.0,0.0,1675.15,1992.75,0,2024-07-04
FINNIFTY,2024-07-09,22100.0,CE,0.0,0.0,0.0,115.0,1801.3,0,2024-07-04
FINNIFTY,2024-08-06,24500.0,PE,0.0,0.0,0.0,1134.4,878.65,0,2024-07-04
FINNIFTY,2024-09-24,24500.0,PE,0.0,0.0,0.0,1318.85,1091.0,0,2024-07-04
FINNIFTY,2024-07-30,22100.0,PE,0.0,0.0,0.0,60.5,44.7,25,2024-07-04
FINNIFTY,2024-08-27,23600.0,PE,0.0,0.0,0.0,1524.2,541.95,0,2024-07-04
FINNIFTY,2024-07-30,23600.0,PE,240.0,240.0,151.0,210.0,210.0,575,2024-07-04
FINNIFTY,2024-07-16,19800.0,CE,0.0,0.0,0.0,2487.15,4125.8,0,2024-07-04
FINNIFTY,2024-07-09,18700.0,CE,0.0,0.0,0.0,2258.8,5197.85,0,2024-07-04
FINNIFTY,2024-08-06,22800.0,CE,0.0,0.0,0.0,1137.05,1405.35,0,2024-07-04
FINNIFTY,2024-07-16,22800.0,CE,0.0,0.0,0.0,382.5,1179.4,0,2024-07-04
FINNIFTY,2024-07-23,22800.0,PE,0.0,0.0,0.0,634.4,92.4,0,2024-07-04
FINNIFTY,2024-08-06,22550.0,PE,0.0,0.0,0.0,210.2,128.05,0,2024-07-04
FINNIFTY,2024-07-16,22550.0,PE,0.0,0.0,0.0,117.95,25.0,160,2024-07-04
FINNIFTY,2024-07-23,22800.0,CE,0.0,0.0,0.0,579.0,1256.1,0,2024-07-04
FINNIFTY,2024-07-09,22800.0,PE,6.0,6.2,2.3,2.75,2.75,480800,2024-07-04
FINNIFTY,2024-07-30,22800.0,CE,0.0,0.0,0.0,536.1,1330.7,0,2024-07-04
FINNIFTY,2024-07-30,22550.0,PE,0.0,0.0,0.0,208.8,94.15,0,2024-07-04
FINNIFTY,2024-07-23,22550.0,CE,0.0,0.0,0.0,704.4,1471.5,0,2024-07-04
FINNIFTY,2024-07-30,22650.0,PE,0.0,0.0,0.0,234.8,109.55,0,2024-07-04
FINNIFTY,2024-07-23,22650.0,PE,64.0,64.0,64.0,64.0,70.75,40,2024-07-04
FINNIFTY,2024-08-06,22650.0,PE,0.0,0.0,0.0,236.35,145.8,0,2024-07-04
FINNIFTY,2024-08-27,27000.0,CE,0.0,0.0,0.0,12.3,85.15,0,2024-07-04
FINNIFTY,2024-09-24,27000.0,CE,0.0,0.0,0.0,179.45,197.3,0,2024-07-04
FINNIFTY,2024-09-24,27000.0,PE,0.0,0.0,0.0,3181.85,2879.0,0,2024-07-04
FINNIFTY,2024-07-09,19950.0,CE,0.0,0.0,0.0,1129.1,3949.1,0,2024-07-04
FINNIFTY,2024-07-09,19600.0,CE,0.0,0.0,0.0,1421.55,4298.75,0,2024-07-04
FINNIFTY,2024-08-27,19700.0,CE,0.0,0.0,0.0,2695.25,4395.2,0,2024-07-04
FINNIFTY,2024-07-09,19700.0,CE,0.0,0.0,0.0,1335.4,4198.85,0,2024-07-04
FINNIFTY,2024-07-23,23350.0,PE,0.0,0.0,0.0,960.7,217.65,0,2024-07-04
FINNIFTY,2024-08-06,23350.0,CE,0.0,0.0,0.0,790.45,1009.2,0,2024-07-04
FINNIFTY,2024-07-23,23350.0,CE,0.0,0.0,0.0,359.15,833.4,0,2024-07-04
FINNIFTY,2024-07-09,23350.0,CE,560.0,566.7,549.7,558.2,558.2,4120,2024-07-04
FINNIFTY,2024-08-27,26000.0,CE,0.0,0.0,0.0,205.3,207.35,25,2024-07-04
FINNIFTY,2024-08-27,21200.0,PE,0.0,0.0,0.0,306.05,46.6,0,2024-07-04
FINNIFTY,2024-08-27,21200.0,CE,0.0,0.0,0.0,1470.0,2953.7,0,2024-07-04
FINNIFTY,2024-07-16,23900.0,CE,431.5,431.5,205.95,232.4,232.4,5960,2024-07-04
FINNIFTY,2024-07-09,23900.0,CE,200.0,211.95,101.85,131.65,131.65,367640,2024-07-04
FINNIFTY,2024-07-23,23900.0,PE,0.0,0.0,0.0,1356.6,434.0,0,2024-07-04
FINNIFTY,2024-07-16,21200.0,PE,0.0,0.0,0.0,198.05,0.25,0,2024-07-04
FINNIFTY,2024-07-09,23900.0,PE,135.0,205.0,109.3,147.55,147.55,298080,2024-07-04
FINNIFTY,2024-09-24,23900.0,PE,0.0,0.0,0.0,988.55,791.1,0,2024-07-04
FINNIFTY,2024-07-23,23900.0,CE,0.0,0.0,0.0,208.85,501.7,0,2024-07-04
FINNIFTY,2024-07-09,21200.0,CE,0.0,0.0,0.0,365.35,2700.3,0,2024-07-04
FINNIFTY,2024-07-30,23900.0,CE,0.0,0.0,0.0,235.6,597.5,0,2024-07-04
FINNIFTY,2024-07-16,23900.0,PE,236.9,287.6,202.6,244.05,244.05,5920,2024-07-04
FINNIFTY,2024-07-09,24150.0,CE,74.3,93.5,32.35,46.3,46.3,281040,2024-07-04
FINNIFTY,2024-07-16,24150.0,CE,0.0,0.0,0.0,90.25,276.0,0,2024-07-04
FINNIFTY,2024-07-23,24150.0,PE,0.0,0.0,0.0,1555.65,565.65,0,2024-07-04
FINNIFTY,2024-07-30,24150.0,CE,0.0,0.0,0.0,425.1,477.65,0,2024-07-04
FINNIFTY,2024-08-27,25300.0,CE,0.0,0.0,0.0,75.7,359.45,0,2024-07-04
FINNIFTY,2024-07-30,25300.0,CE,0.0,0.0,0.0,67.0,137.05,0,2024-07-04
FINNIFTY,2024-07-23,25300.0,CE,0.0,0.0,0.0,38.8,82.6,0,2024-07-04
FINNIFTY,2024-07-09,25300.0,CE,2.3,3.0,0.95,1.15,1.15,427800,2024-07-04
FINNIFTY,2024-07-16,24950.0,CE,0.0,0.0,0.0,31.55,70.25,0,2024-07-04
FINNIFTY,2024-07-09,24950.0,PE,0.0,0.0,0.0,3109.75,1057.3,0,2024-07-04
FINNIFTY,2024-07-30,24800.0,PE,0.0,0.0,0.0,2624.25,1041.95,0,2024-07-04
FINNIFTY,2024-07-30,24800.0,CE,0.0,0.0,0.0,107.85,246.6,0,2024-07-04
FINNIFTY,2024-09-24,24800.0,PE,0.0,0.0,0.0,1503.6,1262.15,0,2024-07-04
FINNIFTY,2024-07-09,24800.0,PE,0.0,0.0,0.0,3808.3,915.85,0,2024-07-04
FINNIFTY,2024-07-16,24800.0,PE,0.0,0.0,0.0,2540.4,956.35,0,2024-07-04
FINNIFTY,2024-07-23,22100.0,PE,0.0,0.0,0.0,330.9,23.2,0,2024-07-04
FINNIFTY,2024-07-30,22100.0,CE,0.0,0.0,0.0,1015.85,1935.75,75,2024-07-04
FINNIFTY,2024-07-16,22100.0,PE,0.0,0.0,0.0,510.85,6.8,0,2024-07-04
FINNIFTY,2024-09-24,22100.0,PE,0.0,0.0,0.0,323.3,225.4,0,2024-07-04
FINNIFTY,2024-08-27,24500.0,CE,0.0,0.0,0.0,158.5,628.25,0,2024-07-04
FINNIFTY,2024-07-23,24500.0,CE,0.0,0.0,0.0,107.1,254.3,0,2024-07-04
FINNIFTY,2024-08-06,24500.0,CE,0.0,0.0,0.0,305.95,419.3,0,2024-07-04
FINNIFTY,2024-09-24,24500.0,CE,0.0,0.0,0.0,771.4,868.7,0,2024-07-04
FINNIFTY,2024-08-27,22100.0,PE,0.0,0.0,0.0,631.0,139.1,0,2024-07-04
FINNIFTY,2024-07-09,24500.0,CE,25.0,25.0,6.15,8.6,8.6,829960,2024-07-04
FINNIFTY,2024-08-06,22100.0,PE,0.0,0.0,0.0,120.35,67.9,0,2024-07-04
FINNIFTY,2024-07-09,22100.0,PE,1.1,2.25,0.75,0.9,0.9,29360,2024-07-04
FINNIFTY,2024-08-27,22100.0,CE,0.0,0.0,0.0,911.2,2155.9,0,2024-07-04
FINNIFTY,2024-07-30,24500.0,PE,0.0,0.0,0.0,2363.25,836.35,0,2024-07-04
FINNIFTY,2024-07-16,23600.0,CE,423.9,423.9,423.9,423.9,560.3,600,2024-07-04
FINNIFTY,2024-07-23,23600.0,PE,0.0,0.0,0.0,1132.7,303.65,0,2024-07-04
FINNIFTY,2024-08-06,23600.0,CE,0.0,0.0,0.0,657.65,852.6,0,2024-07-04
FINNIFTY,2024-07-30,19800.0,PE,0.0,0.0,0.0,81.5,0.15,0,2024-07-04
FINNIFTY,2024-07-09,23600.0,CE,440.05,440.05,283.75,337.2,337.2,55160,2024-07-04
FINNIFTY,2024-07-30,19800.0,CE,0.0,0.0,0.0,3480.0,4179.6,50,2024-07-04
FINNIFTY,2024-07-09,22800.0,CE,1135.05,1135.05,1049.5,1108.3,1108.3,560,2024-07-04
FINNIFTY,2024-09-24,22800.0,CE,0.0,0.0,0.0,1646.75,1839.95,0,2024-07-04
FINNIFTY,2024-07-16,22800.0,PE,0.0,0.0,0.0,898.0,46.6,0,2024-07-04
FINNIFTY,2024-07-09,22550.0,CE,0.0,0.0,0.0,480.05,1353.7,40,2024-07-04
FINNIFTY,2024-07-30,22800.0,PE,0.0,0.0,0.0,424.0,136.15,75,2024-07-04
FINNIFTY,2024-09-24,21900.0,PE,0.0,0.0,0.0,277.7,189.85,0,2024-07-04
FINNIFTY,2024-09-24,24000.0,PE,0.0,0.0,0.0,1039.9,837.1,0,2024-07-04
FINNIFTY,2024-07-23,20300.0,CE,0.0,0.0,0.0,2454.1,3654.6,0,2024-07-04
FINNIFTY,2024-08-27,20300.0,PE,0.0,0.0,0.0,122.05,12.05,0,2024-07-04
FINNIFTY,2024-07-09,20300.0,CE,0.0,0.0,0.0,866.25,3599.45,0,2024-07-04
FINNIFTY,2024-07-09,20300.0,PE,0.0,0.0,0.0,205.35,0.0,0,2024-07-04
FINNIFTY,2024-07-16,20300.0,CE,0.0,0.0,0.0,2023.1,3627.0,0,2024-07-04
FINNIFTY,2024-07-30,20300.0,CE,0.0,0.0,0.0,2049.25,3682.65,0,2024-07-04
FINNIFTY,2024-08-27,20300.0,CE,0.0,0.0,0.0,2169.85,3809.5,0,2024-07-04
FINNIFTY,2024-07-30,20300.0,PE,0.0,0.0,0.0,145.95,0.65,0,2024-07-04
FINNIFTY,2024-07-23,20300.0,PE,0.0,0.0,0.0,26.95,0.1,0,2024-07-04
FINNIFTY,2024-07-30,18800.0,CE,0.0,0.0,0.0,3396.5,5174.45,0,2024-07-04
FINNIFTY,2024-07-30,18800.0,PE,0.0,0.0,0.0,20.0,0.0,0,2024-07-04
FINNIFTY,2024-07-09,18800.0,PE,0.0,0.0,0.0,11.6,0.0,0,2024-07-04
FINNIFTY,2024-07-09,26200.0,CE,1.2,1.25,0.5,0.55,0.55,35920,2024-07-04
FINNIFTY,2024-08-06,26200.0,CE,0.0,0.0,0.0,45.8,68.95,0,2024-07-04
FINNIFTY,2024-07-30,26200.0,CE,0.0,0.0,0.0,3.2,39.7,0,2024-07-04
FINNIFTY,2024-08-06,26200.0,PE,0.0,0.0,0.0,2562.45,2217.1,0,2024-07-04
FINNIFTY,2024-08-27,18800.0,PE,0.0,0.0,0.0,15.35,0.65,0,2024-07-04
FINNIFTY,2024-07-30,26200.0,PE,0.0,0.0,0.0,4183.15,2228.0,0,2024-07-04
FINNIFTY,2024-07-23,26200.0,PE,0.0,0.0,0.0,3442.1,2240.8,0,2024-07-04
FINNIFTY,2024-07-16,26200.0,PE,0.0,0.0,0.0,3896.4,2262.75,0,2024-07-04
FINNIFTY,2024-07-09,18600.0,PE,0.0,0.0,0.0,6.95,0.0,0,2024-07-04
FINNIFTY,2024-07-30,18000.0,PE,0.0,0.0,0.0,4.95,0.0,0,2024-07-04
FINNIFTY,2024-08-06,23900.0,CE,0.0,0.0,0.0,518.85,685.4,0,2024-07-04
FINNIFTY,2024-07-09,21200.0,PE,1.1,1.5,0.45,0.5,0.5,4880,2024-07-04
FINNIFTY,2024-08-27,23900.0,CE,0.0,0.0,0.0,262.2,908.2,0,2024-07-04
FINNIFTY,2024-08-06,21200.0,PE,0.0,0.0,0.0,30.8,14.5,0,2024-07-04
FINNIFTY,2024-07-30,22350.0,CE,0.0,0.0,0.0,1481.05,1710.85,0,2024-07-04
FINNIFTY,2024-07-09,22350.0,CE,0.0,0.0,0.0,78.95,1552.1,0,2024-07-04
FINNIFTY,2024-07-16,22350.0,CE,0.0,0.0,0.0,565.95,1596.15,0,2024-07-04
FINNIFTY,2024-07-23,22350.0,CE,0.0,0.0,0.0,816.35,1651.6,0,2024-07-04
FINNIFTY,2024-07-30,22350.0,PE,0.0,0.0,0.0,102.55,68.55,50,2024-07-04
FINNIFTY,2024-07-16,22350.0,PE,0.0,0.0,0.0,634.6,14.4,0,2024-07-04
FINNIFTY,2024-07-23,21950.0,CE,0.0,0.0,0.0,1070.65,2027.05,0,2024-07-04
FINNIFTY,2024-07-09,21950.0,PE,2.4,3.1,0.55,0.8,0.8,2360,2024-07-04
FINNIFTY,2024-07-09,22350.0,PE,2.45,2.55,0.9,1.4,1.4,24040,2024-07-04
FINNIFTY,2024-07-09,21950.0,CE,0.0,0.0,0.0,142.45,1951.1,0,2024-07-04
FINNIFTY,2024-07-23,22350.0,PE,0.0,0.0,0.0,424.85,39.6,0,2024-07-04
FINNIFTY,2024-07-09,22400.0,CE,0.0,0.0,0.0,1140.0,1502.4,120,2024-07-04
FINNIFTY,2024-08-06,22400.0,CE,0.0,0.0,0.0,1432.9,1731.45,0,2024-07-04
FINNIFTY,2024-07-16,25150.0,PE,0.0,0.0,0.0,2872.85,1258.35,0,2024-07-04
FINNIFTY,2024-08-06,23150.0,CE,0.0,0.0,0.0,908.0,1145.3,0,2024-07-04
FINNIFTY,2024-07-09,20600.0,CE,0.0,0.0,0.0,669.85,3299.7,0,2024-07-04
FINNIFTY,2024-07-09,22500.0,PE,3.05,3.3,1.2,1.6,1.6,406240,2024-07-04
FINNIFTY,2024-08-27,23500.0,PE,0.0,0.0,0.0,1452.15,502.5,0,2024-07-04
FINNIFTY,2024-07-16,22500.0,PE,22.75,22.75,22.75,22.75,21.85,120,2024-07-04
FINNIFTY,2024-07-30,23500.0,CE,821.35,821.35,601.55,601.55,826.55,1075,2024-07-04
FINNIFTY,2024-07-23,20600.0,CE,0.0,0.0,0.0,2174.5,3355.9,0,2024-07-04
FINNIFTY,2024-08-27,20600.0,CE,0.0,0.0,0.0,1922.9,3520.2,0,2024-07-04
FINNIFTY,2024-07-30,23500.0,PE,224.95,224.95,175.0,190.0,190.0,2000,2024-07-04
FINNIFTY,2024-07-30,24150.0,PE,0.0,0.0,0.0,896.0,626.3,0,2024-07-04
FINNIFTY,2024-08-06,24150.0,CE,0.0,0.0,0.0,420.1,563.5,0,2024-07-04
FINNIFTY,2024-07-23,24150.0,CE,0.0,0.0,0.0,159.65,384.3,0,2024-07-04
FINNIFTY,2024-07-09,24150.0,PE,323.95,380.0,240.45,309.0,309.0,10280,2024-07-04
FINNIFTY,2024-08-27,25300.0,PE,0.0,0.0,0.0,2937.85,1508.35,0,2024-07-04
FINNIFTY,2024-08-06,25300.0,PE,0.0,0.0,0.0,1757.95,1447.9,0,2024-07-04
FINNIFTY,2024-08-06,25300.0,CE,0.0,0.0,0.0,135.05,193.8,0,2024-07-04
FINNIFTY,2024-07-16,25300.0,PE,0.0,0.0,0.0,3017.1,1395.05,0,2024-07-04
FINNIFTY,2024-07-23,26400.0,PE,0.0,0.0,0.0,3637.9,2434.45,0,2024-07-04
FINNIFTY,2024-08-06,26400.0,PE,0.0,0.0,0.0,2750.45,2400.35,0,2024-07-04
FINNIFTY,2024-07-09,26400.0,CE,1.0,1.2,0.4,0.45,0.45,85720,2024-07-04
FINNIFTY,2024-07-23,26400.0,CE,0.0,0.0,0.0,7.65,11.45,0,2024-07-04
