SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,OPEN_INT,DATE
BANKNIFTY,2024-11-27,52900.0,CE,720.0,752.0,716.0,744.5,744.5,1635,2024-10-14
BANKNIFTY,2024-10-16,52900.0,CE,10.95,22.5,8.95,15.45,15.45,520020,2024-10-14
BANKNIFTY,2024-10-30,52900.0,PE,1493.45,1493.45,1050.95,1078.55,1078.55,9240,2024-10-14
BANKNIFTY,2024-10-23,49600.0,PE,109.0,109.0,31.35,35.6,35.6,6630,2024-10-14
BANKNIFTY,2024-12-24,49600.0,CE,0.0,0.0,0.0,5803.65,3372.35,0,2024-10-14
BANKNIFTY,2024-11-06,49600.0,CE,0.0,0.0,0.0,3879.65,2576.85,0,2024-10-14
BANKNIFTY,2024-10-30,49600.0,PE,135.1,141.0,68.9,78.0,78.0,10545,2024-10-14
BANKNIFTY,2024-11-06,49600.0,PE,0.0,0.0,0.0,545.2,149.45,15,2024-10-14
BANKNIFTY,2024-10-30,49600.0,CE,0.0,0.0,0.0,2084.4,2449.0,90,2024-10-14
BANKNIFTY,2024-11-27,49600.0,CE,0.0,0.0,0.0,3537.35,2944.55,0,2024-10-14
BANKNIFTY,2024-12-24,49600.0,PE,0.0,0.0,0.0,417.15,508.45,0,2024-10-14
BANKNIFTY,2024-11-13,49600.0,PE,0.0,0.0,0.0,593.35,211.65,0,2024-10-14
BANKNIFTY,2024-10-16,49600.0,CE,1991.05,2230.0,1991.05,2227.9,2227.9,570,2024-10-14
BANKNIFTY,2024-11-27,49600.0,PE,0.0,0.0,0.0,400.0,325.7,30,2024-10-14
BANKNIFTY,2024-10-16,49600.0,PE,16.1,24.25,5.65,7.25,7.25,240285,2024-10-14
BANKNIFTY,2024-12-24,54500.0,CE,475.0,580.0,471.5,575.0,575.0,2895,2024-10-14
BANKNIFTY,2024-10-23,54500.0,PE,2650.0,2670.0,2650.0,2670.0,2613.25,30,2024-10-14
BANKNIFTY,2024-10-30,54500.0,PE,2950.0,2950.0,2436.55,2462.0,2462.0,176610,2024-10-14
BANKNIFTY,2024-11-27,54500.0,PE,2730.0,2730.0,2362.5,2389.65,2389.65,10935,2024-10-14
BANKNIFTY,2024-10-23,54500.0,CE,9.65,15.65,7.6,12.75,12.75,65130,2024-10-14
BANKNIFTY,2024-11-06,54500.0,PE,0.0,0.0,0.0,2041.05,2621.35,0,2024-10-14
BANKNIFTY,2024-10-16,54500.0,PE,2900.0,2900.0,2636.45,2636.45,2636.45,14010,2024-10-14
BANKNIFTY,2024-10-30,48200.0,CE,0.0,0.0,0.0,3682.6,3771.7,30,2024-10-14
BANKNIFTY,2024-10-16,47800.0,CE,0.0,0.0,0.0,3754.3,4034.55,0,2024-10-14
BANKNIFTY,2024-10-30,46000.0,PE,18.35,19.0,14.1,15.75,15.75,79005,2024-10-14
BANKNIFTY,2024-11-06,46000.0,CE,0.0,0.0,0.0,7254.2,6013.55,0,2024-10-14
BANKNIFTY,2024-10-16,56900.0,PE,0.0,0.0,0.0,5577.05,5062.05,0,2024-10-14
BANKNIFTY,2024-10-23,51400.0,PE,560.45,560.5,233.2,253.6,253.6,54585,2024-10-14
BANKNIFTY,2024-12-24,49100.0,CE,0.0,0.0,0.0,6219.5,3757.3,0,2024-10-14
BANKNIFTY,2024-11-13,51400.0,PE,605.2,732.85,605.2,732.85,706.1,60,2024-10-14
FINNIFTY,2024-12-31,23900.0,CE,0.0,0.0,0.0,1895.95,905.9,0,2024-10-14
FINNIFTY,2024-11-12,21200.0,CE,0.0,0.0,0.0,2426.25,2772.7,0,2024-10-14
FINNIFTY,2024-12-31,21200.0,PE,0.0,0.0,0.0,42.6,33.9,0,2024-10-14
FINNIFTY,2024-11-26,21200.0,PE,0.0,0.0,0.0,129.0,7.4,0,2024-10-14
FINNIFTY,2024-10-29,21200.0,CE,0.0,0.0,0.0,2280.0,2716.3,25,2024-10-14
FINNIFTY,2024-10-15,23900.0,PE,272.7,272.9,76.95,86.75,86.75,533600,2024-10-14
FINNIFTY,2024-11-12,23900.0,CE,0.0,0.0,0.0,466.9,501.25,0,2024-10-14
FINNIFTY,2024-11-26,23900.0,CE,0.0,0.0,0.0,1027.35,632.6,0,2024-10-14
FINNIFTY,2024-10-29,21200.0,PE,0.0,0.0,0.0,160.8,0.05,0,2024-10-14
FINNIFTY,2024-10-15,23900.0,CE,22.7,87.7,18.15,54.75,54.75,1281950,2024-10-14
FINNIFTY,2024-12-31,23900.0,PE,0.0,0.0,0.0,448.4,606.1,0,2024-10-14
FINNIFTY,2024-11-05,23900.0,PE,0.0,0.0,0.0,295.95,371.85,0,2024-10-14
FINNIFTY,2024-11-05,23900.0,CE,0.0,0.0,0.0,1035.15,426.45,0,2024-10-14
FINNIFTY,2024-11-05,21200.0,PE,0.0,0.0,0.0,3.45,0.5,0,2024-10-14
FINNIFTY,2024-10-29,23900.0,PE,0.0,0.0,0.0,1042.9,317.55,0,2024-10-14
FINNIFTY,2024-11-12,21200.0,PE,0.0,0.0,0.0,25.75,1.75,0,2024-10-14
FINNIFTY,2024-12-31,21200.0,CE,0.0,0.0,0.0,4137.75,2995.1,0,2024-10-14
FINNIFTY,2024-10-29,23900.0,CE,0.0,0.0,0.0,246.05,341.3,50,2024-10-14
FINNIFTY,2024-11-12,23900.0,PE,0.0,0.0,0.0,747.55,415.85,0,2024-10-14
FINNIFTY,2024-11-26,23900.0,PE,0.0,0.0,0.0,369.15,485.75,25,2024-10-14
FINNIFTY,2024-10-22,23900.0,PE,315.0,315.0,169.0,178.8,178.8,8050,2024-10-14
FINNIFTY,2024-11-05,23550.0,PE,0.0,0.0,0.0,198.95,226.3,0,2024-10-14
FINNIFTY,2024-11-12,23000.0,CE,0.0,0.0,0.0,942.4,1099.4,0,2024-10-14
FINNIFTY,2024-10-29,23550.0,CE,0.0,0.0,0.0,1627.05,546.55,0,2024-10-14
FINNIFTY,2024-11-12,23550.0,PE,0.0,0.0,0.0,559.6,269.7,0,2024-10-14
FINNIFTY,2024-10-15,23000.0,CE,740.0,876.0,740.0,867.8,867.8,11100,2024-10-14
FINNIFTY,2024-11-05,23000.0,CE,0.0,0.0,0.0,1730.05,1037.3,0,2024-10-14
FINNIFTY,2024-10-22,23300.0,PE,46.0,46.0,40.5,42.15,42.15,1300,2024-10-14
