SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,OPEN_INT,DATE
NIFTY,2024-10-31,23700.0,PE,12.9,23.4,8.8,14.8,14.8,341250,2024-10-21
NIFTY,2024-12-26,23700.0,PE,150.0,182.0,150.0,170.8,170.8,64550,2024-10-21
NIFTY,2024-10-31,27350.0,PE,0.0,0.0,0.0,2566.2,2518.35,0,2024-10-21
NIFTY,2024-10-24,23700.0,PE,5.0,6.0,1.35,2.15,2.15,911100,2024-10-21
NIFTY,2024-11-21,23700.0,PE,0.0,0.0,0.0,102.55,46.5,0,2024-10-21
NIFTY,2024-10-31,23700.0,CE,1142.0,1142.0,1142.0,1142.0,1128.8,6150,2024-10-21
NIFTY,2024-11-07,23700.0,PE,31.1,45.0,16.25,35.2,35.2,10125,2024-10-21
NIFTY,2024-11-28,27350.0,CE,13.15,13.15,8.15,11.5,7.65,1050,2024-10-21
NIFTY,2024-10-24,23700.0,CE,980.0,1107.35,980.0,1074.45,1074.45,2750,2024-10-21
NIFTY,2024-12-26,27350.0,PE,0.0,0.0,0.0,1219.75,2281.6,0,2024-10-21
NIFTY,2024-12-26,27350.0,CE,0.0,0.0,0.0,50.35,44.45,25,2024-10-21
NIFTY,2024-10-24,27350.0,PE,0.0,0.0,0.0,2570.65,2553.75,75,2024-10-21
NIFTY,2024-11-21,23700.0,CE,0.0,0.0,0.0,1317.25,1263.1,0,2024-10-21
NIFTY,2024-10-24,27350.0,CE,1.05,1.25,0.7,1.1,1.1,38925,2024-10-21
NIFTY,2024-11-14,23700.0,CE,0.0,0.0,0.0,1535.65,1216.6,0,2024-10-21
NIFTY,2024-11-07,23700.0,CE,0.0,0.0,0.0,1761.05,1171.0,0,2024-10-21
NIFTY,2024-12-26,23700.0,CE,0.0,0.0,0.0,2095.2,1488.7,525,2024-10-21
NIFTY,2024-11-28,27350.0,PE,0.0,0.0,0.0,1971.4,2385.0,0,2024-10-21
NIFTY,2024-11-28,23700.0,PE,77.25,117.5,70.75,100.95,100.95,258175,2024-10-21
NIFTY,2024-10-31,27350.0,CE,2.4,2.4,2.4,2.4,0.05,7125,2024-10-21
NIFTY,2024-11-28,23700.0,CE,1300.0,1359.0,1300.0,1359.0,1309.5,1025,2024-10-21
NIFTY,2024-11-14,23700.0,PE,0.0,0.0,0.0,72.35,30.55,0,2024-10-21
NIFTY,2024-11-14,24850.0,CE,417.9,424.15,350.0,387.6,365.55,350,2024-10-21
NIFTY,2024-10-31,24850.0,PE,163.1,286.25,123.95,230.15,230.15,266925,2024-10-21
NIFTY,2024-10-31,24850.0,CE,271.1,303.25,153.45,170.1,170.1,209650,2024-10-21
NIFTY,2024-11-07,24850.0,PE,199.9,330.0,199.9,289.1,289.1,3000,2024-10-21
NIFTY,2024-11-21,24750.0,PE,0.0,0.0,0.0,415.7,310.35,0,2024-10-21
NIFTY,2024-10-24,24750.0,CE,240.6,272.95,93.05,116.55,116.55,1684900,2024-10-21
