SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,OPEN_INT,DATE
BANKNIFTY,2025-08-28,56900.0,PE,0.0,0.0,0.0,2441.35,1758.85,0,2025-06-09
BANKNIFTY,2025-08-28,57000.0,PE,1474.0,1504.0,1385.1,1413.35,1413.35,3710,2025-06-09
BANKNIFTY,2025-08-28,59200.0,PE,0.0,0.0,0.0,3859.15,3007.25,0,2025-06-09
BANKNIFTY,2025-08-28,60000.0,PE,0.0,0.0,0.0,3912.25,3527.85,70,2025-06-09
BANKNIFTY,2025-08-28,61300.0,PE,0.0,0.0,0.0,5422.15,4460.95,0,2025-06-09
BANKNIFTY,2025-08-28,62500.0,PE,0.0,0.0,0.0,6405.45,5398.4,0,2025-06-09
BANKNIFTY,2025-09-25,49500.0,PE,165.8,213.55,145.05,153.6,153.6,47475,2025-06-09
BANKNIFTY,2025-09-25,52500.0,PE,430.0,431.2,316.9,400.15,400.15,44010,2025-06-09
BANKNIFTY,2025-09-25,61500.0,PE,0.0,0.0,0.0,6259.8,4682.7,0,2025-06-09
BANKNIFTY,2025-09-25,63000.0,PE,0.0,0.0,0.0,7189.6,5812.45,0,2025-06-09
BANKNIFTY,2025-09-25,64500.0,PE,0.0,0.0,0.0,8176.5,7032.2,0,2025-06-09
BANKNIFTY,2025-12-24,54000.0,PE,0.0,0.0,0.0,3602.35,1385.3,0,2025-06-09
BANKNIFTY,2025-12-24,57000.0,PE,1800.0,1850.0,1800.0,1850.0,2473.95,210,2025-06-09
BANKNIFTY,2026-03-26,43500.0,PE,0.0,0.0,0.0,443.9,125.75,0,2025-06-09
BANKNIFTY,2026-03-26,48000.0,PE,0.0,0.0,0.0,1227.7,472.4,0,2025-06-09
BANKNIFTY,2026-03-26,60000.0,PE,0.0,0.0,0.0,6586.1,4162.1,0,2025-06-09
BANKNIFTY,2025-08-28,57000.0,CE,1900.0,1922.15,1786.8,1792.95,1792.95,6930,2025-06-09
BANKNIFTY,2025-08-28,56800.0,CE,0.0,0.0,0.0,2063.4,2514.7,0,2025-06-09
BANKNIFTY,2025-08-28,55600.0,CE,0.0,0.0,0.0,2652.95,3210.0,0,2025-06-09
BANKNIFTY,2025-08-28,54900.0,CE,0.0,0.0,0.0,3043.25,3663.75,0,2025-06-09
