SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,OPEN_INT,DATE
NIFTY,2024-05-23,23350.0,CE,0.25,0.3,0.05,0.15,22967.65,1345700,2024-05-23
NIFTY,2024-07-25,23350.0,PE,0.0,0.0,0.0,1226.45,590.15,275,2024-05-23
NIFTY,2024-06-20,23350.0,PE,0.0,0.0,0.0,909.1,506.3,0,2024-05-23
NIFTY,2024-05-30,23350.0,PE,640.0,640.0,375.55,387.6,387.6,14800,2024-05-23
NIFTY,2024-06-27,23350.0,CE,291.05,426.05,291.05,416.5,416.5,17600,2024-05-23
NIFTY,2024-06-13,23400.0,PE,0.0,0.0,0.0,1326.35,512.7,0,2024-05-23
NIFTY,2024-06-20,23400.0,CE,0.0,0.0,0.0,115.45,231.9,0,2024-05-23
NIFTY,2024-05-30,23400.0,CE,4.85,34.5,3.55,30.6,30.6,1762000,2024-05-23
NIFTY,2024-06-06,23400.0,PE,828.85,828.85,591.95,599.15,599.15,8600,2024-05-23
NIFTY,2024-06-13,20650.0,CE,0.0,0.0,0.0,1476.05,2401.75,0,2024-05-23
NIFTY,2024-06-20,23600.0,PE,0.0,0.0,0.0,1112.95,672.3,0,2024-05-23
NIFTY,2024-06-27,23600.0,PE,980.0,987.3,798.0,808.0,808.0,11050,2024-05-23
NIFTY,2024-05-23,23600.0,CE,0.15,0.25,0.05,0.1,22967.65,870250,2024-05-23
NIFTY,2024-06-06,23600.0,PE,850.0,850.0,720.2,725.7,725.7,7850,2024-05-23
NIFTY,2024-06-20,23600.0,CE,0.0,0.0,0.0,81.2,167.8,0,2024-05-23
NIFTY,2025-12-24,27000.0,CE,0.0,0.0,0.0,1071.0,1202.35,0,2024-05-23
NIFTY,2027-06-24,27000.0,PE,0.0,0.0,0.0,6273.45,1580.55,0,2024-05-23
NIFTY,2026-12-31,27000.0,PE,0.0,0.0,0.0,6522.3,1766.05,0,2024-05-23
NIFTY,2025-03-27,27000.0,PE,0.0,0.0,0.0,3159.85,2822.95,0,2024-05-23
NIFTY,2026-06-25,27000.0,PE,0.0,0.0,0.0,6810.7,2000.45,0,2024-05-23
NIFTY,2028-12-28,27000.0,CE,0.0,0.0,0.0,4437.95,4815.4,0,2024-05-23
NIFTY,2028-06-29,27000.0,CE,0.0,0.0,0.0,2885.15,4226.9,0,2024-05-23
NIFTY,2028-06-29,27000.0,PE,0.0,0.0,0.0,2752.35,1261.1,0,2024-05-23
NIFTY,2024-12-26,27000.0,CE,100.0,128.0,94.95,121.85,121.85,95500,2024-05-23
NIFTY,2024-09-26,27000.0,PE,0.0,0.0,0.0,5681.95,3404.55,0,2024-05-23
NIFTY,2025-06-26,27000.0,PE,0.0,0.0,0.0,7438.15,2611.85,0,2024-05-23
NIFTY,2025-06-26,27000.0,CE,0.0,0.0,0.0,803.5,653.1,0,2024-05-23
NIFTY,2026-06-25,27000.0,CE,0.0,0.0,0.0,1352.8,1794.15,0,2024-05-23
NIFTY,2024-09-26,27000.0,CE,49.0,54.95,49.0,52.85,52.85,2350,2024-05-23
NIFTY,2024-06-20,21700.0,PE,0.0,0.0,0.0,100.9,21.9,0,2024-05-23
NIFTY,2024-07-25,21700.0,CE,1442.35,1637.0,1442.35,1637.0,1618.35,1550,2024-05-23
NIFTY,2024-05-30,21700.0,PE,8.9,9.5,5.85,6.65,6.65,3482850,2024-05-23
NIFTY,2024-06-20,21700.0,CE,0.0,0.0,0.0,955.9,1407.05,0,2024-05-23
NIFTY,2024-06-06,21700.0,PE,133.9,135.0,93.25,96.05,96.05,61600,2024-05-23
NIFTY,2024-06-27,20800.0,CE,2218.25,2315.0,2218.25,2311.7,2311.7,2150,2024-05-23
NIFTY,2024-06-06,20800.0,PE,48.0,48.85,36.0,37.6,37.6,345800,2024-05-23
NIFTY,2024-06-20,20800.0,CE,0.0,0.0,0.0,1761.0,2281.45,0,2024-05-23
NIFTY,2024-05-30,20800.0,CE,1930.0,2184.85,1930.0,2184.85,2184.85,45800,2024-05-23
NIFTY,2024-05-23,20800.0,CE,1801.85,2170.0,1801.85,2170.0,22967.65,1475,2024-05-23
NIFTY,2024-07-25,20800.0,PE,125.35,125.35,95.05,97.9,97.9,249025,2024-05-23
NIFTY,2024-06-13,20800.0,PE,0.0,0.0,0.0,16.2,0.3,325,2024-05-23
BANKNIFTY,2024-07-03,45800.0,PE,0.0,0.0,0.0,337.3,181.2,0,2024-05-23
BANKNIFTY,2024-06-19,45800.0,PE,0.0,0.0,0.0,306.3,95.5,0,2024-05-23
BANKNIFTY,2024-05-29,45800.0,PE,19.0,19.95,10.3,11.7,11.7,298665,2024-05-23
