SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,OPEN_INT,DATE
FINNIFTY,2024-02-06,21200.0,PE,0.0,0.0,0.0,339.25,167.2,0,2024-01-15
FINNIFTY,2024-01-16,23900.0,PE,0.0,0.0,0.0,2571.9,2434.25,0,2024-01-15
FINNIFTY,2024-02-06,23900.0,CE,0.0,0.0,0.0,14.9,0.55,200,2024-01-15
FINNIFTY,2024-02-06,21200.0,CE,0.0,0.0,0.0,633.1,514.65,0,2024-01-15
FINNIFTY,2024-03-26,21200.0,PE,0.0,0.0,0.0,560.85,327.25,0,2024-01-15
FINNIFTY,2024-01-23,23900.0,PE,0.0,0.0,0.0,2317.75,2403.3,0,2024-01-15
FINNIFTY,2024-02-27,21200.0,PE,0.0,0.0,0.0,1421.65,252.0,0,2024-01-15
FINNIFTY,2024-03-26,21200.0,CE,0.0,0.0,0.0,1003.3,865.15,0,2024-01-15
FINNIFTY,2024-01-30,23900.0,PE,0.0,0.0,0.0,3614.9,2372.5,0,2024-01-15
FINNIFTY,2024-01-23,21200.0,PE,118.5,118.5,67.55,71.5,71.5,26600,2024-01-15
FINNIFTY,2024-01-16,21200.0,CE,214.95,300.0,174.25,279.15,279.15,210920,2024-01-15
FINNIFTY,2024-01-30,21200.0,PE,0.0,0.0,0.0,102.2,127.65,360,2024-01-15
FINNIFTY,2024-02-27,21200.0,CE,0.0,0.0,0.0,303.55,681.3,0,2024-01-15
FINNIFTY,2024-01-16,21200.0,PE,37.5,40.95,4.4,6.05,6.05,2666800,2024-01-15
FINNIFTY,2024-02-13,21200.0,PE,0.0,0.0,0.0,399.2,199.8,0,2024-01-15
FINNIFTY,2024-01-23,21200.0,CE,300.0,398.5,287.65,389.9,389.9,640,2024-01-15
FINNIFTY,2024-01-16,23900.0,CE,0.3,0.5,0.15,0.25,0.25,40000,2024-01-15
FINNIFTY,2024-01-23,23900.0,CE,1.45,2.8,1.45,2.3,2.3,3440,2024-01-15
FINNIFTY,2024-01-23,22350.0,CE,9.3,11.95,8.75,9.65,9.65,4280,2024-01-15
FINNIFTY,2024-02-06,21950.0,PE,0.0,0.0,0.0,738.7,555.1,0,2024-01-15
FINNIFTY,2024-01-30,22350.0,PE,0.0,0.0,0.0,1090.15,860.0,0,2024-01-15
FINNIFTY,2024-01-23,21950.0,CE,27.05,50.95,27.05,46.2,46.2,1960,2024-01-15
FINNIFTY,2024-01-16,21950.0,CE,1.35,3.0,0.65,0.9,0.9,666600,2024-01-15
FINNIFTY,2024-02-13,21950.0,PE,0.0,0.0,0.0,835.0,577.95,0,2024-01-15
FINNIFTY,2024-01-30,21950.0,CE,0.0,0.0,0.0,262.0,101.05,0,2024-01-15
FINNIFTY,2024-01-16,21950.0,PE,574.8,601.7,493.1,511.5,484.7,960,2024-01-15
FINNIFTY,2024-02-06,22350.0,PE,0.0,0.0,0.0,1022.2,864.7,0,2024-01-15
FINNIFTY,2024-02-27,18300.0,CE,0.0,0.0,0.0,1867.75,3306.45,0,2024-01-15
FINNIFTY,2024-01-30,20750.0,PE,0.0,0.0,0.0,213.2,35.1,0,2024-01-15
FINNIFTY,2024-01-23,20750.0,PE,0.0,0.0,0.0,171.0,10.9,0,2024-01-15
FINNIFTY,2024-02-13,20750.0,CE,0.0,0.0,0.0,818.15,906.2,0,2024-01-15
FINNIFTY,2024-01-30,20750.0,CE,0.0,0.0,0.0,869.0,803.9,0,2024-01-15
FINNIFTY,2024-02-06,20750.0,CE,0.0,0.0,0.0,927.6,855.8,0,2024-01-15
FINNIFTY,2024-01-16,20750.0,CE,0.0,0.0,0.0,810.95,715.2,0,2024-01-15
FINNIFTY,2024-02-06,20750.0,PE,0.0,0.0,0.0,186.9,60.2,0,2024-01-15
FINNIFTY,2024-01-23,20750.0,CE,0.0,0.0,0.0,999.6,752.95,0,2024-01-15
FINNIFTY,2024-02-13,20750.0,PE,0.0,0.0,0.0,226.15,83.85,0,2024-01-15
FINNIFTY,2024-01-16,23300.0,PE,0.0,0.0,0.0,1997.75,1834.35,0,2024-01-15
