SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,OPEN_INT,DATE
FINNIFTY,2024-08-27,25300.0,CE,0.0,0.0,0.0,75.7,340.65,0,2024-06-27
FINNIFTY,2024-07-30,25300.0,CE,0.0,0.0,0.0,67.0,143.95,0,2024-06-27
FINNIFTY,2024-07-23,25300.0,CE,0.0,0.0,0.0,38.8,96.35,0,2024-06-27
FINNIFTY,2024-07-02,25300.0,CE,1.9,2.0,0.9,1.1,1.1,166560,2024-06-27
FINNIFTY,2024-07-09,24150.0,CE,0.0,0.0,0.0,2.6,183.95,0,2024-06-27
FINNIFTY,2024-07-02,24150.0,PE,0.0,0.0,0.0,2250.6,570.25,0,2024-06-27
FINNIFTY,2024-07-16,24150.0,CE,0.0,0.0,0.0,90.25,282.2,0,2024-06-27
FINNIFTY,2024-07-23,24150.0,PE,0.0,0.0,0.0,1555.65,772.4,0,2024-06-27
FINNIFTY,2024-07-02,24150.0,CE,31.55,61.15,18.2,26.0,26.0,95320,2024-06-27
FINNIFTY,2024-07-16,25600.0,PE,0.0,0.0,0.0,3308.1,1911.9,0,2024-06-27
FINNIFTY,2024-08-27,25600.0,CE,0.0,0.0,0.0,56.25,272.7,0,2024-06-27
FINNIFTY,2024-07-23,25600.0,CE,0.0,0.0,0.0,25.55,63.7,0,2024-06-27
FINNIFTY,2024-07-23,25600.0,PE,0.0,0.0,0.0,2861.4,1909.55,0,2024-06-27
FINNIFTY,2024-07-02,25600.0,PE,0.0,0.0,0.0,3948.3,1950.4,0,2024-06-27
FINNIFTY,2024-07-09,25600.0,PE,0.0,0.0,0.0,4602.25,1923.75,0,2024-06-27
FINNIFTY,2024-09-24,25600.0,CE,0.0,0.0,0.0,427.55,447.65,0,2024-06-27
FINNIFTY,2024-07-30,25600.0,PE,0.0,0.0,0.0,3351.85,1908.45,0,2024-06-27
FINNIFTY,2024-07-02,25600.0,CE,1.45,4.9,0.7,0.85,0.85,48040,2024-06-27
FINNIFTY,2024-07-16,25400.0,CE,0.0,0.0,0.0,26.65,44.65,40,2024-06-27
FINNIFTY,2024-08-27,25400.0,CE,0.0,0.0,0.0,68.65,317.05,0,2024-06-27
FINNIFTY,2024-07-02,25400.0,PE,0.0,0.0,0.0,3750.5,1750.85,0,2024-06-27
FINNIFTY,2024-07-02,21250.0,CE,2442.35,2442.35,2442.35,2442.35,2395.55,40,2024-06-27
FINNIFTY,2024-07-09,20200.0,CE,0.0,0.0,0.0,938.75,3472.05,0,2024-06-27
FINNIFTY,2024-07-09,20200.0,PE,0.0,0.0,0.0,178.55,0.0,0,2024-06-27
FINNIFTY,2024-08-27,20200.0,PE,0.0,0.0,0.0,108.75,20.55,0,2024-06-27
