SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,OPEN_INT,DATE
BANKNIFTY,2026-02-24,58800.0,CE,0.0,0.0,0.0,2394.75,2615.8,0,2025-11-28
BANKNIFTY,2026-02-24,59100.0,CE,0.0,0.0,0.0,2233.2,2424.85,0,2025-11-28
BANKNIFTY,2026-02-24,59200.0,CE,0.0,0.0,0.0,2181.0,2363.05,0,2025-11-28
BANKNIFTY,2026-02-24,60500.0,CE,1459.5,1542.8,1447.95,1502.95,1502.95,1080,2025-11-28
BANKNIFTY,2026-02-24,64000.0,CE,0.0,0.0,0.0,554.6,484.75,0,2025-11-28
BANKNIFTY,2026-02-24,64400.0,CE,0.0,0.0,0.0,484.55,411.45,0,2025-11-28
BANKNIFTY,2026-06-30,60000.0,CE,0.0,0.0,0.0,4845.05,3433.25,0,2025-11-28
BANKNIFTY,2026-09-29,48000.0,CE,0.0,0.0,0.0,10080.05,14043.35,0,2025-11-28
BANKNIFTY,2026-09-29,61500.0,CE,0.0,0.0,0.0,2502.65,3561.2,0,2025-11-28
BANKNIFTY,2026-02-24,66500.0,PE,0.0,0.0,0.0,6903.8,5992.1,0,2025-11-28
BANKNIFTY,2026-02-24,64100.0,PE,0.0,0.0,0.0,4850.15,3930.3,0,2025-11-28
BANKNIFTY,2026-02-24,63500.0,PE,0.0,0.0,0.0,4376.4,3463.85,0,2025-11-28
BANKNIFTY,2026-02-24,63000.0,PE,0.0,0.0,0.0,3998.65,3094.4,0,2025-11-28
BANKNIFTY,2026-02-24,60900.0,PE,0.0,0.0,0.0,2577.1,1768.0,0,2025-11-28
BANKNIFTY,2026-02-24,60700.0,PE,0.0,0.0,0.0,2458.4,1662.6,0,2025-11-28
BANKNIFTY,2026-02-24,57700.0,PE,0.0,0.0,0.0,1059.05,537.35,0,2025-11-28
BANKNIFTY,2026-02-24,57600.0,PE,0.0,0.0,0.0,1024.7,513.6,0,2025-11-28
BANKNIFTY,2026-02-24,57500.0,PE,0.0,0.0,0.0,991.15,490.65,0,2025-11-28
BANKNIFTY,2026-02-24,56700.0,PE,0.0,0.0,0.0,752.25,333.65,0,2025-11-28
BANKNIFTY,2026-02-24,55600.0,PE,0.0,0.0,0.0,491.9,184.65,0,2025-11-28
BANKNIFTY,2026-02-24,54800.0,PE,0.0,0.0,0.0,350.65,114.4,0,2025-11-28
BANKNIFTY,2026-01-27,64400.0,PE,0.0,0.0,0.0,5636.0,4243.15,0,2025-11-28
BANKNIFTY,2026-01-27,63700.0,PE,0.0,0.0,0.0,5058.2,3643.05,0,2025-11-28
BANKNIFTY,2026-01-27,63600.0,PE,0.0,0.0,0.0,4977.45,3559.85,0,2025-11-28
BANKNIFTY,2026-01-27,62800.0,PE,0.0,0.0,0.0,4349.75,2920.8,0,2025-11-28
BANKNIFTY,2026-01-27,62300.0,PE,0.0,0.0,0.0,3974.25,2548.45,0,2025-11-28
BANKNIFTY,2026-01-27,62000.0,PE,2059.0,2084.0,1929.0,1985.65,1985.65,3510,2025-11-28
BANKNIFTY,2026-01-27,61800.0,PE,0.0,0.0,0.0,3614.55,2199.75,0,2025-11-28
BANKNIFTY,2026-01-27,61100.0,PE,0.0,0.0,0.0,3138.0,1755.35,0,2025-11-28
BANKNIFTY,2026-01-27,60300.0,PE,986.95,1013.5,985.55,999.5,999.5,390,2025-11-28
BANKNIFTY,2026-01-27,57700.0,PE,0.0,0.0,0.0,750.0,391.3,240,2025-11-28
BANKNIFTY,2026-01-27,56000.0,PE,117.55,126.0,107.4,110.5,110.5,83940,2025-11-28
BANKNIFTY,2026-01-27,54100.0,PE,0.0,0.0,0.0,58.55,29.9,420,2025-11-28
