SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,OPEN_INT,DATE
BANKNIFTY,2025-12-30,60600.0,PE,0.0,0.0,0.0,5451.0,3987.45,0,2025-10-07
BANKNIFTY,2025-12-30,57000.0,PE,1174.95,1230.1,1001.05,1091.45,1091.45,178395,2025-10-07
BANKNIFTY,2025-12-30,56600.0,PE,0.0,0.0,0.0,2521.9,1379.25,0,2025-10-07
BANKNIFTY,2025-12-30,56500.0,PE,0.0,0.0,0.0,2462.45,1332.85,0,2025-10-07
BANKNIFTY,2025-12-30,54300.0,PE,0.0,0.0,0.0,1356.05,556.8,0,2025-10-07
BANKNIFTY,2025-12-30,51200.0,PE,0.0,0.0,0.0,443.1,101.6,0,2025-10-07
BANKNIFTY,2025-12-30,50900.0,PE,0.0,0.0,0.0,389.55,83.25,0,2025-10-07
BANKNIFTY,2025-12-30,50600.0,PE,0.0,0.0,0.0,341.05,67.75,0,2025-10-07
BANKNIFTY,2025-12-30,50000.0,PE,0.0,0.0,0.0,258.15,43.9,0,2025-10-07
BANKNIFTY,2025-12-30,48000.0,PE,33.65,33.65,25.25,30.0,8.3,315,2025-10-07
BANKNIFTY,2025-11-25,60400.0,PE,3628.0,3635.15,3628.0,3631.6,3631.6,175,2025-10-07
BANKNIFTY,2025-11-25,59600.0,PE,2886.05,2886.05,2886.05,2886.05,2886.05,210,2025-10-07
BANKNIFTY,2025-11-25,57600.0,PE,1237.15,1237.15,1237.15,1237.15,1722.0,385,2025-10-07
BANKNIFTY,2025-11-25,56300.0,PE,711.5,740.7,591.55,651.15,651.15,5425,2025-10-07
BANKNIFTY,2025-11-25,55500.0,PE,445.0,484.5,362.45,404.35,404.35,43645,2025-10-07
BANKNIFTY,2025-11-25,54500.0,PE,245.0,260.0,200.0,219.8,219.8,43785,2025-10-07
BANKNIFTY,2025-11-25,53500.0,PE,137.85,147.7,115.95,123.45,123.45,80360,2025-10-07
BANKNIFTY,2025-11-25,52800.0,PE,0.0,0.0,0.0,1131.15,124.85,0,2025-10-07
BANKNIFTY,2025-11-25,51800.0,PE,0.0,0.0,0.0,805.6,54.6,0,2025-10-07
BANKNIFTY,2025-11-25,51200.0,PE,0.0,0.0,0.0,646.4,31.4,0,2025-10-07
BANKNIFTY,2025-11-25,50200.0,PE,0.0,0.0,0.0,433.1,11.25,0,2025-10-07
BANKNIFTY,2025-11-25,49200.0,PE,0.0,0.0,0.0,277.8,3.5,0,2025-10-07
BANKNIFTY,2025-11-25,48900.0,PE,0.0,0.0,0.0,240.95,2.4,0,2025-10-07
BANKNIFTY,2025-11-25,48000.0,PE,20.75,20.75,19.3,19.45,19.45,52675,2025-10-07
BANKNIFTY,2025-10-28,59900.0,PE,0.0,0.0,0.0,5051.5,3499.1,385,2025-10-07
BANKNIFTY,2025-10-28,57800.0,PE,1237.8,1445.0,1237.8,1442.0,1442.0,455,2025-10-07
BANKNIFTY,2025-10-28,57100.0,PE,990.0,1069.25,765.1,890.15,890.15,8015,2025-10-07
BANKNIFTY,2025-10-28,56700.0,PE,813.1,825.95,547.55,652.75,652.75,45290,2025-10-07
BANKNIFTY,2025-10-28,56200.0,PE,518.1,563.5,356.45,430.4,430.4,188755,2025-10-07
BANKNIFTY,2025-10-28,54700.0,PE,131.05,152.0,98.6,113.9,113.9,200445,2025-10-07
BANKNIFTY,2025-10-28,52800.0,PE,28.1,37.65,28.05,32.8,32.8,47285,2025-10-07
BANKNIFTY,2025-10-28,51900.0,PE,30.1,30.1,21.05,22.35,22.35,19705,2025-10-07
BANKNIFTY,2025-10-28,50500.0,PE,16.95,18.6,11.9,15.0,15.0,127260,2025-10-07
BANKNIFTY,2025-10-28,50100.0,PE,15.05,17.65,13.5,14.0,14.0,3500,2025-10-07
BANKNIFTY,2026-09-29,61500.0,CE,0.0,0.0,0.0,2502.65,2424.35,0,2025-10-07
BANKNIFTY,2026-09-29,48000.0,CE,0.0,0.0,0.0,10080.05,11082.9,0,2025-10-07
BANKNIFTY,2026-06-30,60000.0,CE,0.0,0.0,0.0,4845.05,2220.8,0,2025-10-07
BANKNIFTY,2025-12-30,60100.0,CE,0.0,0.0,0.0,481.45,520.4,0,2025-10-07
BANKNIFTY,2025-12-30,58600.0,CE,0.0,0.0,0.0,789.35,920.6,0,2025-10-07
BANKNIFTY,2025-12-30,55700.0,CE,0.0,0.0,0.0,1794.05,2269.0,0,2025-10-07
BANKNIFTY,2025-12-30,54700.0,CE,0.0,0.0,0.0,2292.1,2923.05,0,2025-10-07
BANKNIFTY,2025-12-30,54600.0,CE,0.0,0.0,0.0,2346.4,2993.5,0,2025-10-07
BANKNIFTY,2025-12-30,50600.0,CE,0.0,0.0,0.0,5143.1,6372.25,0,2025-10-07
BANKNIFTY,2025-12-30,50300.0,CE,0.0,0.0,0.0,5394.85,6655.3,0,2025-10-07
