SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,OPEN_INT,DATE
BANKNIFTY,2024-12-24,55600.0,PE,0.0,0.0,0.0,2849.65,3526.8,90,2024-11-11
BANKNIFTY,2024-11-27,55600.0,CE,12.95,16.0,10.05,10.6,10.6,1995,2024-11-11
BANKNIFTY,2024-11-27,55900.0,CE,11.8,14.0,7.75,9.55,9.55,2910,2024-11-11
BANKNIFTY,2024-11-27,55900.0,PE,0.0,0.0,0.0,3790.85,3874.9,15,2024-11-11
BANKNIFTY,2024-12-24,55900.0,CE,0.0,0.0,0.0,280.4,204.45,30,2024-11-11
BANKNIFTY,2024-12-24,55900.0,PE,0.0,0.0,0.0,3170.35,3784.95,15,2024-11-11
BANKNIFTY,2024-11-13,47800.0,PE,3.0,3.7,1.6,1.85,1.85,311415,2024-11-11
BANKNIFTY,2025-01-29,46000.0,PE,100.0,114.0,89.95,105.0,105.0,6015,2024-11-11
BANKNIFTY,2024-11-27,48200.0,PE,51.5,53.95,23.05,25.95,25.95,4050,2024-11-11
BANKNIFTY,2024-11-13,46000.0,CE,0.0,0.0,0.0,5381.45,5893.75,0,2024-11-11
BANKNIFTY,2024-12-24,47800.0,CE,0.0,0.0,0.0,7349.3,4537.1,0,2024-11-11
BANKNIFTY,2024-11-13,46000.0,PE,1.9,2.0,1.05,1.3,1.3,560490,2024-11-11
BANKNIFTY,2024-12-24,46000.0,CE,6515.7,6515.7,6500.0,6500.0,6256.3,210,2024-11-11
BANKNIFTY,2024-11-13,48200.0,PE,4.85,4.85,2.05,2.2,2.2,232440,2024-11-11
BANKNIFTY,2024-11-13,48200.0,CE,0.0,0.0,0.0,3412.05,3694.55,0,2024-11-11
BANKNIFTY,2025-01-29,48200.0,PE,0.0,0.0,0.0,537.75,271.75,0,2024-11-11
BANKNIFTY,2024-11-27,47800.0,CE,0.0,0.0,0.0,4810.0,4223.55,0,2024-11-11
BANKNIFTY,2025-01-29,48200.0,CE,0.0,0.0,0.0,5012.2,4647.6,0,2024-11-11
BANKNIFTY,2024-11-13,47800.0,CE,4200.0,4200.0,4200.0,4200.0,4094.4,0,2024-11-11
BANKNIFTY,2024-11-27,48200.0,CE,0.0,0.0,0.0,4509.7,3830.05,0,2024-11-11
BANKNIFTY,2025-01-29,46000.0,CE,0.0,0.0,0.0,6849.7,6617.45,0,2024-11-11
BANKNIFTY,2024-11-27,47800.0,PE,39.6,41.7,16.0,19.65,19.65,7515,2024-11-11
BANKNIFTY,2024-12-24,48200.0,CE,0.0,0.0,0.0,6994.95,4171.15,0,2024-11-11
BANKNIFTY,2024-11-13,50100.0,PE,31.0,48.65,7.35,8.55,8.55,401595,2024-11-11
BANKNIFTY,2024-12-24,50100.0,CE,2736.6,2839.0,2640.5,2640.5,2583.95,210,2024-11-11
BANKNIFTY,2024-11-13,51600.0,CE,324.25,703.35,205.6,423.7,423.7,391095,2024-11-11
BANKNIFTY,2024-11-13,50100.0,CE,1924.4,2050.0,1862.25,1862.25,1795.85,1050,2024-11-11
